	qna_urls	titles	questions	answers	dates
10	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=352317024&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=11&search_sort=0&spq=0	코로나19로 인한 휴업시 연차 발생 문의	코로나19로 인해 휴업하는 경우 연차 발생 문의드립니다.4월 13일부터 코로나19로 인한 휴업에 들어갑니다. (휴업 종료시점 미정)휴업시에도 연차가 발생하는지, 혹은 연차 계산은 어떻게 되는지 문의드립니다.	"[""안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이준우 입니다.\u200b사업주의 귀책사유로 인한 휴업기간은 '특별한 사유로 근로제공의무가 정지되는 기간'에 해당하여 연차휴가 출근율 산정 시 '소정근로일수 계산에서 제외'하여야 합니다.\u200b예컨대 2019년 1월 1일 입사자의 경우, 휴업을 2019년 4월 1일부터 들어간다고 가정하면 (1) [2019년 1월 1일부터 2019년 12월 31일까지의 소정근로일수 - 2019년 4월 1일부터 2019년 12월 31일까지의 휴업일수] 중 80% 이상 출근하였는지 여부를 판단하고, \u200b(2) 80% 출근율을 충족하였다면 통상적인 근로관계에서 발생했을 연차휴가일수(15일)에서 [2019년 1월 1일부터 2019년 12월 31일까지의 소정근로일수 - 2019년 4월 1일부터 2019년 12월 31일까지의 휴업일수]를 2019년 1월 1일부터 2019년 12월 31일까지의 소정근로일수로 나눈 비율을 곱해서 나오는 연차휴가일수를 부여하시면 됩니다.  \u200b답변이 도움되셨길 바랍니다.\u200b\u200b\u200b""]"	작성일2020.04.06
11	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=352481935&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=12&search_sort=0&spq=0	코로나로 인하여서 어머니께서 안과 진료 받으러 가시기도 그렇구요 예전에 처방 받은 안약을 전화상에 통해서 처방을 받아 대신 처방전만 대신 받을 수 있는지요?	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	[]	작성일2020.04.07
12	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080402&docId=353556943&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=13&search_sort=0&spq=0	코로나로 인한 권고사직시 실업급여	현 직장에서 한달정도일했는데 코로나로 인해 권고사직 당해서 퇴사했습니다. 한달일했지만 코로나로 인한 퇴사면 실업급여 받을수있나요?	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 김정식 입니다.\u200b1. 고용보험을 가입했어야 하고\u200b2. 18개월 동안 피보험단위기간(실제 일 한 날 + 주휴일)이 180일이 되어야 합니다. 이전 직장과 합산이 가능합니다. \u200b3. 회사에서 경영상의 이유로 권고사직 처리를 해줘야 합니다.']	작성일2020.04.17
13	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60217&docId=353187986&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=14&search_sort=0&spq=0	미국 코로나 입국금지 현황 어디서 찾아보나요	미국 입국금지 대상 관련 정보 어디서 찾아볼 수 있나요?모든 외국인 입국 전면금지상태인가요 미국 지금?유학생인데 가을학기 어캐되는건지	['안녕하세요. 로시컴-네이버 지식iN 상담변호사 문종술입니다. 법무법인의 외국변호사들의 의견을 종합하여 알려 드립니다.\u200b\u200b 미국 입국금지 대상 관련 정보 어디서 찾아볼 수 있나요? 모든 외국인 입국 전면금지상태인가요 미국 지금? 유학생인데 가을학기 어떻게 되는건지 \u200bAnswer: \u200b현재 미국은 14일 이내 중국, 이란, 유럽국가를 방문 또는 환승한 외국인의 입국을 금지하고 있고 괌이나 하와이의 경우 입국하는 전 승객을 대상으로 격리조치를 취하고 있습니다. 모든 외국인의 입국을 전면 금지하고 있는 상태는 아니기 때문에 유효한 비자가 있으시고 위의 국가를 지난 14일간 방문하신 적이 없다면 미국 입국이 가능합니다. 현재 유학생이고 학기 중 수업 온라인 전환으로 한국으로 돌아오신 상황이라면 가지고 계신 학생비자에 별다른 문제없이 가을학기 전 미국에 입국하실 수 있을 겁니다. 하지만 코로나 사태의 심각성에 따라 입국금지 현황이 달라질 수 있기 때문에 미국 발 항공사의 사이트에 들어가셔서 가장 최근 업데이트 된 나라별 입국금지 규정을 틈틈이 확인해보시는 것을 추천드립니다.\u200b                    \u200b']	작성일2020.04.14
14	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60801&docId=352452489&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=15&search_sort=0&spq=0	대체휴무도 개인휴가로 볼수있나요??(코로나 자가격리시 대체휴무 사용)(ㅇㅇ공기업)	요즘 코로나 시국에 근로에 관하여 여러 문제가 많은거 같습니다.저는 ㅇㅇ공기업에 다니고 있습니다.저의 회사는 휴일출근을 한다면1.5배 보상으로 대체 휴가를받습니다.이에한가지 질문이 있습니다.코로나때문에 회사에서 자체적으로 2주간 격리하라고 하여그동안 휴일출근으로 인해 쌓았던 대체휴가를 모두 사용하였습니다. 근데코로나때문에 회사에서 자체적으로 2주간 출근하지 못하게 한것에 대해 개인휴가를 쓰라고 한것이위법이라는데 대체휴무는 개인연차가 아니라고 못돌려받는다고 합니다. 심지어 휴가라고 쉬었던게 아니고 재택근무처럼 일을 시켰습니다.이런 상황에 대해서1. 대체휴무를 개인휴가로 볼 수 있나요?2.주말이나 휴일에 출근 시켜서대체휴일을 만들고 격리기간안에 쓰게해서 소멸시켜버리는건 합법인가요?3. 기타 조언이 있으면 부탁드립니다.	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이후록 입니다.\u200b휴일근로에 대해 수당 대신 보상휴가제를 지급받고 있는 것으로 보입니다. 이러한 보상휴가 역시 근로자가 원할 때 사용하는 것이고, 2주간 재택근무 형식으로 일을 해왔다면, 해당 기간 보상휴가를 사용한 것으로 보기는 어렵겠습니다. \u200b단, 근로자가 2주간의 기간에 대해 보상휴가로 처리하는 것에 구두상으로라도 합의를 하였다면 이를 휴가의 사용으로 처리할 수도 있겠습니다. \u200b감사합니다.']	작성일2020.04.07
15	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=353528268&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=16&search_sort=0&spq=0	코로나19 관련 질문	코로나 완치 판정 받고 다시 검사 할려고 하면 검사비용이드나요 ?	"[""\u200b                  반갑습니다. 하이닥-네이버 지식iN 상담의 최혁기 입니다.  영상답변드립니다. 감사합니다.  관련해서 제 유튜브 채널 '여러분의 닥터초이'에 영상이 있으니 참고해주시면 좋겠습니다.""]"	작성일2020.04.17
16	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080401&docId=353519871&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=17&search_sort=0&spq=0	코로나 고용안전지원금관련	요즘 코로나로인해 다들 많이 힘든시기인데 모두 잘이겨내자고 화이팅먼저외치고 문의글 내용올립니다.먼저 회사가 급여를 지급을 미루면서 갑자기 근로계약서를 다시 쓰자고 하더라고요왜 근로계약서는 다시쓰냐고 물으니 정부서 급여70%지원해주는게 있어서 그거받을라고한다근데 의문은 지금까지의 근로계약서도 있는데 왜 다시 써야하며또한 급여지원은 제가 아는것은 회사가 휴업을한다거나쉬어야하는경우에만 가능한걸로아는데현재 저희는 무급으로 주말도 없이 기본급만받고 일을하고있거든요 이런경우 다시 쓰는게맞는건지 아님 회사가 편법을 쓰는건지 의문이라 이렇게 문의글을 씁니다두서없는질문이여도 양해바라면서 답변부탁드립니다	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 임정훈 입니다.\u200b근로계약의 내용을 변경하기 위해서는 근로자의 동의가 필요하며, 근로자가 동의하지 않으면\u200b기존의 근로계약의 내용이 그대로 간다는 점 참고하시구요.\u200b고용유지원금을 받을 수 있는 조건에 근로자의 급여상한선이 없습니다. 따라서 고용유지지원금을\u200b받기 위해 급여액을 변경할 필요가 없습니다. \u200b그리고 말씀하신대로 고용유지지원금은 평균임금 70%이상의 수당을 주는 휴업 또는 휴직을 해야 합니다. \u200b말씀하신 내용만 보면 회시가 편법을 쓰는 것으로 보이므로 명확하게 상황파악을 하실 필요가 있겠습니다.\u200b\u200b\u200b\u200b']	작성일2020.04.17
17	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60202&docId=352459483&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=18&search_sort=0&spq=0	코로나로 인한 수익형 부동산 계약금 환불	수익형 부동산을 계약하고 내년 1월 완공예정입니다. 외국인 대상으로 노리고 계약한 수익형 부동산(오피스텔) 이었는데 코로나가 장기화가 불가피함에따라 잔금을 치르지 않고 포기하려고 합니다. 계약금으로 낸 10% 비용을 돌려받을수 있는 방법이 있을까요?	['안녕하세요. 서울지방변호사회 - 네이버 지식iN 상담변호사 박영생 변호사 입니다. \u200b위 기재된 내용에 따르면 수분양자의 개인적 결정에 따른 분양계약의 해제(해지)에 해당할 것으로 보이는데 통상 분양계약서 기재 약정에 의하면 이 경우 계약금 상당의 위약금의 지급 및 별도 손해배상의 채무가 발생할 가능성이 높습니다. 우선은 작성된 분양계약서 계약의 해제/해지, 위약금 등 관련 기재내용을 살펴보는 것이 우선입니다. \u200b또한 통상 분양계약서에는 중도금의 납부 이후에는 수분양자 임의대로 분양계약을 해제할 수 없도록 규정하고 있는 경우가 많고 때문에 수분양자의 개인적 사정으로 분양계약 자체를 포기하는 것도 쉽지않습니다. 그렇다고 남아있는 중도금, 잔금의 지급을 무작정 회피할 수 있는 것도 아니고 수분양자의 잔금지급이 상당기간 지연될 경우 매도인(시행사 등) 측은 어느 시점에 되면 매수인(수분양자)의 잔금지급의무 불이행을 원인으로 해당 공급계약의 해제 및 손해의 배상을 청구하는 것이 일반적입니다. \u200b대부분의 공급계약서에는 매수인의 채무불이행을 원인으로 한 계약의 해제, 위약금 관련 별도의 약정이 존재하므로 우선은 공급계약서의 구체적인 내용을 먼저 확인하는 것이 필요합니다. 아마도 계약의 해제 및 그에 따른 손해로써 위약금(통상 총 공급금액의 10%), 그 외 중도금 대출이자 등 그 외 지출비용 일체에 대한 배상을 청구할 것으로 예상됩니다. \u200b만약 잔금지급의무의 불이행이 수분양자의 귀책으로 인한 것이라면 계약의 해제 여부 자체에 대해 다투는 것은 큰 의미가 없고, 매도인 측에서 주장하는 손해배상액을 최대한 감축하는 방향으로 대응하는 것이 바람직합니다. 이와 관련하여 법원에서도 별도 조정, 화해권고 등을 통해 해결하려는 경우도 많이 있습니다. \u200b무작정 매도인 측의 대응만을 기다릴 것이 아니라 수분양자 측에서 적극적으로 계약의 해지 의사를 밝히면서 원만히 처리될 수 있는 방법이 있는지를 알아보는 것도 한 방법이며 내용증명을 통해 서로간 의사의 교환이 이루어지는 경우도 많이 있습니다. \u200b보다 구체적인 판단을 위해서는 공급계약서, 공사현황 기타 전후의 상황을 좀 더 자세히 확인할 필요가 있으며, 필요시 관련 자료를 종합 · 정리하여 변호사와 직접 상담을 하여 보시기 바랍니다.기타 궁금한 점에 대해서는 별도 문의주시기 바랍니다. \u200b-----------------------------------------------------지식iN 답변만으로는 상세한 답변은 드리기가 어려운 부분이 있습니다만, 작으나마 도움이 되었기를 바랍니다.']	작성일2020.04.07
18	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080402&docId=353047046&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=19&search_sort=0&spq=0	코로나 무급휴가 실업급여 문의드립니다.	현재 회사에서강제적으로연차소진을 2주가 실시한뒤 코로나 사태가 잠잠해지지 않자 한달씩 3조로 편성하여 4월부터 6월까지 무급휴가를 진행하고있습니다. (임금70%)제가 첫번째조에 편성되어 4월부터 5월까지 휴직중에있는데회사에서는 5월복귀를 원치 않고 자진 퇴사를 원한다는 소식을 들었습니다.저도 그냥나갈 수 없어 실업급여를 해달라고 했지만 회사에서는 6월까지 무급휴가 신청을 해놓았기 떄문에실업급여 신청을 어렵다는 답변을 받았습니다.이럴경우에는 어떻게 해야되는 문의드립니다.마음같아서는 복귀하여 2달을 버티고싶지만 엄청난 스트레스와 압박을주어 그것조차 어려울거 같습니다.전문가의 소견이 필요합니다.	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다.\u200b무급휴가라는 건지 70%를 받고 있다는 것인지 모르겠습니다만...2개월 이상 무급휴가를 했다면 자진퇴사해도 실업급여 신청이 가능하고, 70%를 받고 있다면 자진퇴사시 실업급여 요건이 되지 않습니다.']	작성일2020.04.13
19	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70103&docId=352514795&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=20&search_sort=0&spq=0	21세 아들의. 혈당이 360 이넘습니다 운동도안하고 코로나이후로 컴퓨터만 하며밤을세고 폭식을합니다	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이무혁 입니다.\u200b- 본인이 자각하고       빨리 생활습관바꾸어야 합니다. \u200b- 식사관리 + 운동입니다.\u200b- 인스턴트 가공(인공)식품을 금지해야 합니다        = 라면, 빵,햄버거 ,피자. 핫도그, ,...과자류 + 콜라,사이다등 청량음료..등        ( 낫으면 자연식 위주로 섭취함 )\u200b2) 식사를 섬유질(잡곡식 90%이상의 잡곡밥 + 생야채 + 된장국 위주,,)           = 3가지를 기본식사로 하고      간식은 과일 only !\u200b3) 운동도 매우 중요합니다.          (하루 12000보 이상 걷기, 달리기 해 보세요.) (만보계 권함)          ( 집에서는 런닝 머신으로..)처음부터 무리하지 말고 매주 1000보씩 늘려 보세요']	작성일2020.04.08
20	https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40304&docId=352400980&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=21&search_sort=0&spq=0	코로나로 인한 부가세 계산좀 알려주세요	운수업을 하는 1인 개인사업자인데 일반과세자로 얀매출 부가세포함 6600입니다 매입은 2000이구요8800만원 이하는 간이과세로 한다는데 이렇게 계산하면1년 부과세는 알마를 내야하나요? 내공드려요	[]	작성일2020.04.07
