	qna_urls	titles	questions	answers	dates
319	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60203&docId=349970254&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=320&search_sort=0&spq=0	기침 목아픔	아침에 일어나 열은 없고 목아프고 기침 조금하는데 코로나인가요?	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 최혁기 입니다.  영상답변드립니다. 감사합니다.  관련해서 제 유튜브 채널 '여러분의 닥터초이'에 영상이 있으니 참고해주시면 좋겠습니다.""]"	작성일2020.03.18
320	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=349904394&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=321&search_sort=0&spq=0	노무사님의 답변 기다립니다(고용유지지원금관련)	안녕하세요 금번 코로나로 인해 약 한달간 휴직을 권고받고 쉬고 있는 근로자입니다.사측에서는 코로나 고용유지지원금을 신청해놓은 상태인데만약 사측에서 혹여 나쁜 마음을 먹고 지원금을 받을수있는 대상인 제게 반려가 됐다고 거짓통보를 하고 횡령을 한다면 근로자인 제가 확인할 수 있는 방법이 없는건가요고용노동부에 전화를 해서 확인해보니 지원금이 사업주로 입금이 된다고하더군요...노무사님들의 답변 부탁드리겠습니다 ㅠㅠ	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 신제철 입니다.\u200b질문에 대한 답변입니다.\u200b지원금을 사용자가 지급받기 위해서는 근로자의 휴직기간 중에 평균임금의 70%를 지급하는 등 유급으로 임금을 보전한 점이 인정되어야 비로소 유급으로 지원한 임금의 75%를 고용유지지원금으로 지급받을 수 있는 것입니다.\u200b근로자는 휴업기간 중에 임금을 법정 기준 이상으로 지급받으면 족하며, 그 외에 사용자가 지원금을 지급받든 신경쓸 일은 없습니다(지원금은 근로자에게 지원되는 성격이 아닙니다).\u200b참고하시기 바랍니다.\u200b감사합니다.']	작성일2020.03.09
321	https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40501&docId=350255796&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=322&search_sort=0&spq=0	목구멍 통증일단 저희 식구 중 한명이 코로나 의심 감염자랑 같은 곳에 있었고요 그 식구가 해준 밥과 반찬들 먹었습니다. 이 분은 집에서도 마스크 끼고 다녔고요 이 사실은 안지는 4일정도 됬는데 갑자기 방금 제가 목구멍통증이 생겨서요 아직 열은 안나고 뭐 침 삼킬때 아프거나 따갑지도 않고 그냥 뭐... 약간 통증이 있어요근데 이 통증이 1주만에 다시 생겼어요 이거 코로나인가요?+++기침을 하면 조금 시원하고 개운한 느낌인데 정말 갑자기 아침 먹고 갑자기 이러네요	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기````         \u200bhttps://www.youtube.com/channel/UCs-hwNc_lG5M57FREGUQbGg?view_as=subscriber              일차진료소 마취통증의학에서 다루는 질병들과 마취 지식을 알려드리는 채널입니다. 시간이 날 때 틈틈히 혼자 제작하는 거라서 업로드가 다소 느릴 수 있어 양해바랍니다. 감사합니다 www.youtube.com            \u200b']	작성일2020.03.16
322	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60212&docId=349832890&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=323&search_sort=0&spq=0	2주 발열 미열 병원 어디 가야하나요?	32살 여자 미혼 입니다요즘 코로나때문에 체온을 자주 체크하게 돼서 제가 미열이 있다는것을 알게 되었는데요 37.5-38도 사이 오르락 내리락 합니다미열이 나는지 2주일 되었고요 코로나 검사도 받았고 음성 판성 받았습니다생리전이라서 열이나나 싶지만 그런적 한번도 없고 지금 월경한지 2일차 인데도 열이 안내리네요 ㅠㅠ 동네병원에서 혈액검사랑 소변 검사 진행했는데 이상없다고 하는데.... 계속 미열이 납니다 ㅠㅠ 저같은 분 계신가요?	['http://digitalchosun.dizzo.com/site/data/html_dir/2016/01/27/2016012711976.html              36.5℃만 정상 체온? 나이·부위별 정상 체온 범위 36.5℃만 정상 체온? 나이·부위별 정상 체온 범위 digitalchosun.dizzo.com            검사에서 이상없으면 너무 걱정하지말고 지내보세요']	작성일2020.03.15
323	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=350316982&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=324&search_sort=0&spq=0	5인이상 사업장질문	미술학원에 선생님총 4명 원장님 1명 차량기사실장님2명이근무하시는데 5인이상 사업장이맞나요?코로나휴가로 5인이하사업장이라며 무급휴가를 내렸습니다원장님본인과 차량기사들은 사업장에포함이안되는건가요?	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 신제철 입니다.\u200b질문에 대한 답변입니다.\u200b선생님과 차량기사가 근로자의 지위를 가지고 있는지 여부에 따라 달라질 것으로 보입니다.\u200b모두 근로자이고 하루에 동시에 6명이 근로현장에 투입된다면 5인 이상 사업장임에 틀림없습니다.\u200b다만, 일부 인원이 근로자가 아닌 지위로 판단될 수도 있어 단정하기는 어려울 것 같습니다.\u200b참고하시기 바랍니다.\u200b감사합니다.\u200b\u200b']	작성일2020.03.18
324	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70119&docId=350148751&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=325&search_sort=0&spq=0	무슨 증상인가요?	한 5일 전부터 갑자기 목이 침삼킬때 아파서 예전에 병원에서 지었던 약 3일치가 남아서 3일치 먹었는데도 안나아서 동네병원 갔는데 동네 병원에서는 그냥 목감기라고하고 약 3일치를 지어주셨어요. 코로나 초기 증상중에 발열.목아픔.호흡곤란 등이 있던데 열나는건 하나도 없었구요 병원에서도 열 쟀을때 열은 없다고 했었구요 콧물도 안나구요 침삼킬때 목이 따갑고 아프고 가래가 계속 껴요 기침이 나오는게 아니라 가래가 끼니깐 기침을 하게되서 기침을 하는정도이구요 코로나증상이랑 비슷한게 있어서 무서워서 이렇게 올려요 그냥 목감기일까요 ?내공드려요 !! 답변해주세요ㅠㅠ!!	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 최혁기 입니다.  영상답변드립니다. 감사합니다.  관련해서 제 유튜브 채널 '여러분의 닥터초이'에 영상이 있으니 참고해주시면 좋겠습니다.""]"	작성일2020.03.18
325	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70119&docId=350140411&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=326&search_sort=0&spq=0	강아지 구토	강아지가 간식먹은건 안토하는데요 밥시간되서 사료를 주고 멀리서 보면 이틀전부터 사료냄새를 맡고 망설이는개 보였어요 사료는 로얄케니만 먹습니다 바꿔보려고 해봤지만 다름사료는 먹지를안 2주만에 포기하고 다시 로얄로먹이고 있습니다 전 주인이 처음부터 로얄먹여 지금 8년 먹어서 바꾸기가 쉽지않네요 샤료먹고 한두시간 있다 토합니다 안그랬는데 . ... 종합백신맞고 이런부작용 나지는않지요 일주일전에 접종했고요 코로나랑같이요 지금 코로나로 산책 전혀안시키고있습니다 4키로 나가요 포메구요 먹성은 좋은편이고요 요글래 사료만 먹음 토해요 아침.저녁 한반씩주는데 먹고나서 한.두시간 뒤 토합니다 병원을 가야돠나요 이틀째입니다 컨디션이런건 제가볼땐 좋습니다 잘놀고 인형가져와서 놀아달라하고요 ㅠㅠ알려주세요	['안녕하세요? 지식iN 동물 의료 상담 활동을 하고 있는 수의사 이세원입니다.노령으로 접어들고 간헐적으로 구토를 하고 있네요. 간식은 토하지 않고 사료만 토하는 상황이구요.우선 노령견 종합검진을 해보셔야 합니다. 활력은 괜찮더라도 몸속의 문제가 있는지 없는지 확인을 해야하구요.그리고 괜찮다면 사료 변경을 해볼 수 있는데 7일-10일에 걸쳐 천천히 원래 사료와 섞어가며 바꿔주세요.그리고 소화기 기능이 떨어지는 아이들을 위해 유산균 급여도 도움이 됩니다. 참고하세요. 감사합니다.\u200bhttps://youtu.be/wrrmGeY4Oj8                 \u200b']	작성일2020.03.12
326	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60207&docId=350100580&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=327&search_sort=0&spq=0	학원강사 휴업수당에 관한 질문입니다. (3.3% 프리랜서)	안녕하세요. 코로나 확산 방지를 위한 학원의 휴원 결정으로 3주차 휴업 중인 프린랜서 강사입니다.학원에서 첫 주 휴강 때는 무급휴가 동의서를 작성하라고 해서 작성했는데 2주차, 3주차 때는 동의서를 작성하지 않고 계속 휴원 중입니다.5인 이상의 사업장에서는 휴업 수당 70%까지 지급해야 하는 걸로 알고 있는데 프리랜서 강사도 휴업 수당을 받을 수가 있나요? 거의 한 달치 월급을 못 받으니 생활이 매우 어렵습니다.(학원에 코로나 확진 환자는 나오지 않았고 단지 코로나 발생 염려로 인해 학원이 자체적으로 휴원한 입장입니다. )	['안녕하세요. 로톡-네이버 지식iN 상담변호사 주명호 입니다.\u200b먼저 안타까운 상황에 처하신 것에 대해 위로의 말씀을 전하며 질문에 답변을 드리겠습니다.\u200b근로기준법(제46조) 휴업수당① 사용자의 귀책사유로 휴업하는 경우에 사용자는 휴업기간 동안 그 근로자에게 평균임금의 100분의 70 이상의 수당을 지급하여야 한다. 다만, 평균임금의 100분의 70에 해당하는 금액이 통상임금을 초과하는 경우에는 통상임금을 휴업수당으로 지급할 수 있다.② 제1항에도 불구하고 부득이한 사유로 사업을 계속하는 것이 불가능하여 노동위원회의 승인을 받은 경우에는 제1항의 기준에 못 미치는 휴업수당을 지급할 수 있다.\u200b근로기준법 46조는 휴업수당에 대해 규정하고 있고 이 규정은 상시 근로자 5인 이상 사용 사업장에 적용됩니다. 문제는 학원 강사가 위 규정이 적용되는 근로자에 해당하는지 입니다.\u200b서울북부지방법원에서는 입시학원의 강사들이 학원과 강의수입을 5:5로 배분하기로 약정하고 자신들의 이름으로 사업자등록을 하여 매월 사업소득세를 원천징수당하였으나, 강의수입 배분이 학생수와 무관하게 수업시간에 따라 정해지고 강사별 수업시간도 학원이 조정한 점, 강사들이 학원으로부터 출근시간과 복장 등의 통제를 받은 점 등에 비추어 임금을 목적으로 종속적인 관계에서 근로를 제공하였다고 본 사례가 있습니다.(서울북부지방법원 2009. 1. 14. 선고 2008가합5589 판결) 이 판례는 근로기준법상의 근로자에 해당하는지 여부를 판단함에 있어서는 그 계약의 형식이 민법상의 고용계약인지 또는 도급계약인지에 관계없이 그 실질에 있어 근로자가 사업 또는 사업장에 임금을 목적으로 종속적인 관계에서 사용자에게 근로를 제공하였는지 여부에 따라 판단하여야 할 것이고, 종속적인 관계가 있는지 여부를 판단함에 있어서는, 업무의 내용이 사용자에 의하여 정하여지고 취업규칙 또는 복무(인사)규정 등의 적용을 받으며 업무수행과정에 있어서도 사용자로부터 구체적, 개별적인 지휘ㆍ감독을 받는지 여부, 사용자에 의하여 근무시간과 근무장소가 지정되고 이에 구속을 받는지 여부, 근로자 스스로가 제3자를 고용하여 업무를 대행케 하는 등 업무의 대체성 유무, , 보수의 성격이 근로 자체의 대상적 성격이 있는지 여부와 기본급이나 고정급이 정하여져 있는지 여부 및 근로소득세의 원천징수 여부 등 보수에 관한 사항, 근로제공관계의 계속성과 사용자에의 전속성의 유무와 정도, 사회보장제도에 관한 법령 등 다른 법령에 의하여 근로자로서의 지위를 인정받는지 여부, 양 당사자의 경제ㆍ사회적 조건 등을 종합적으로 고려하여 판단하여야 할 것이다라고 판결한 대법원(대법원 1994. 12. 9. 선고 94다22859 판결)과 동지의 판례로서,대법원은 단순히 수입배분 등의 형식적 요소가 아닌 종속관계가 있었는지를 실질적으로 판단하여 근로자성을 검토한다고 볼 수 있겠습니다. 따라서 질문자께서 단순히 위와같은 사정(프리랜서 강사)이 있다고 하여 근로자가 아니라고 볼 수는 없을 것이며, 위와 같이 사용자의 지시하에 실질적으로 근무한 사실이 있다면 근로자로 인정되어 휴업수당을 청구할 수 있을 것입니다.\u200b위 답변은 질문자님의 질문을 전제로 답변을 드린 것인바, 온라인 상으로 답변하기에 여러 제약들이 있을 수 있으니 추가 궁금한 사항이 있으시면 프로필상의 전화로 연락을 주시면 자세하게 상담을 드리겠습니다.\u200b감사합니다.\u200b']	작성일2020.03.09
327	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60217&docId=349969225&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=328&search_sort=0&spq=0	부당해고 신고좀 알려주세요	안녕하세요 전 22살 여자 아울렛에 한 브랜드에서일했던 사람입니다 이번에 코로나 때문에 장사가 안되면서 해고를 당했는데 신고 가능한가요?? 계약서는 안썻고 월급도 코로나 핑계로 줄였는데 해고 까지 했는데 줄인 월급으로 주신다고 하고 선물이라고 사줬던 신발도 월급에서 빼서 준다는데 제가 법을 잘 몰라서 채택 꼭 할게 자세히 정확히 점 알려주세요!	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박병규 입니다.\u200b상시직원수가 5인 이상라면 관할 고용노동위원회에 부당해고 구제신청을 제기할 수 있습니다.>  5인 미만이라면 민사소송을 제기해야 하나 비용, 시간적인 측면에서 어려워 보입니다.\u200b근로계약 미체결, 급여에서 일방적인 공제에 대해서는 관할 고용노동부 지청에 진정을 제기할 수 있는 사안입니다.> 선물로 준 신발값을 급여에서 동의없이 공제하는 것은 임금체불에 해당됩니다.\u200b']	작성일2020.03.10
328	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=350315300&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=329&search_sort=0&spq=0	오른쪽가슴통증	7일전부터 가래가끼고 누우면기침나고목이아파요..대구도안갔고..신천지도아니고..종교도없고접촉자랑접촉도안했어요~혹시몰라서 보건소에문의했더니 대구갓냐 신천지냐 접촉자랑접촉했냐열나냐 ...다아니라고했더니 일반내과가라해서7일전에 씨티찌고엑스레이찍었는데 폐렴은아니래요폐에결절하나만있데요0.5미리정도?그래서그다음날 이빈후과갔더니 코가뒤로넘어가서가래가낀다고 했어요ㅜㅜ비염약먹으로7일이 됐는데 아직도가래가끼고누우면기침을해요 앉아있음기침안해요..물론열도없어요36.9도 근데자꾸오른쪽가슴이아파요요즘자꾸코로나 코로나해서 걱정돼요ㅜㅜ가래끼고 목이아프고 누우면기침하고오른쪽가슴아픈고목에먼가자꾸걸린느낌이예요 목도약간간질간질하고왜그런걸까요?ㅜㅜ	['Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기`````         https://www.youtube.com/channel/UCs-hwNc_lG5M57FREGUQbGg?view_as=subscriber              일차진료소 마취통증의학에서 다루는 질병들과 마취 지식을 알려드리는 채널입니다. 시간이 날 때 틈틈히 혼자 제작하는 거라서 업로드가 다소 느릴 수 있어 양해바랍니다. 감사합니다 www.youtube.com            \u200b']	작성일2020.03.14
329	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080401&docId=349387540&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=330&search_sort=0&spq=0	무릎이 아파요	얼마전 회사에서 업무를 보다 잠시 이동할 일이 있어 이동하던 중바닥이 미끄러워 왼쪽 무릎을 벽 모서리에 찍으며 넘어졌습니다..(최근 코로나때문에 청소부 아주머니께서 바닥을 락스로 닦아서 그런가봅니다ㅠ)그 충격때문인 건지, 후로 양쪽 무릎이 시큰시큰하며 약한 통증이 지속적으로 오는데병원가서 진료를 받아야하는 걸까요?비용이 걱정되기도 하고, 코로나 걱정으로선뜻 병원을 가지도 못하고 있습니다..부딪힌 건 왼쪽 무릎인데 오른쪽 무릎은 왜 아픈 건지 모르겠습니다..전 평소에 사무직으로 일해 앉아있는 시간이 많습니다. 갑작스러운 운동도 하지 않았구요.체중은 평균입니다..	['안녕하세요. 하이닥-네이버 지식iN 상담의 김상범 입니다.\u200b무릎통증이 지속되고 있으시군요. 걱정이 많이 되시겠습니다. \u200b일단 단순하게 넘어지거나 부딪힌 부상은타박상으로 일차진단됩니다.그렇지만 넘어졌을 때 무릎이 비틀렸거나 잘못 꺾어졌다면무릎 인대나 연골과 같은 구조물의 손상을 의심해볼 수 있겠습니다. 또한 왼쪽 무릎을 다치면서 반대편 다리에 부하가 걸려 오른쪽 무릎에도 통증이 나타났을 가능성도 있겠습니다. \u200b당분간 무릎을 무리하여 쓰지 마시고 통증이 나타나지 않는 범위 내에서 부드럽게 마사지 및 스트레칭을 지속하시면서경과를 지켜보시기 바랍니다. 소염진통제를 복용하시는 것도 호전에 도움이 되겠습니다. \u200b증상이 나아지지 않는다면 병원에 가셔서 정확하게 검사를 받아보시고 약물치료 물리치료 등을진행하셔야 하겠습니다. 쾌유를 빕니다. 감사합니다. \u200b']	작성일2020.03.11
330	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70119&docId=350077270&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=331&search_sort=0&spq=0	입원실 1인실 실비되나요?	제 가족중 신장수술을 하기위해 부산에 어느 대학병원에 입원중이에요 5인실운 자리가 꽉차서 현재 2인실에 잇다고 하는데...요새 코로나 때문도 그렇지만 조금 큰 수술이라 환자를 위해 1인실을 사용하게끔 할려 하는데 1인실은 보험이 안된다고 합니다...제가 정확하게 들은건 아니지만...근데 실비보험이 가입 되어 있으면 병원측에서 1인실 보험이나 무슨 해택 같은게 없다해도 실비 가입자이면 1인실 사용후 실비보험에 청구하면 다를수 있을까요..?저희 친정 엄마께서는 요번에 맹장수술로 인해 동네 큰 병원에 5인실에 계시다가 1인실로 가셨는데 그 병원에선 보험이나 다른 해택같은게 전혀 없다고 원무과에서 그렇게 얘길하셧나봐요..그런데 저희 어머니 수술하고 나서 실비보험에 필요한 서류 몇가지 떼어 드리니 해택을 받으셨어요.! 말이 좀 길죠..?ㅠㅠㅠ결론은 대학병원에 입원중인데 1인실로 가면 보험이 안된다 했습니다,하지만 실비가입자이고 그 보럼회사에 따로 필요한 서류 때어다 주면 무조건(?)해택 받을수 있을까요?? 고수님들 알려주세요..	[]	작성일2020.03.17
331	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=350025668&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=332&search_sort=0&spq=0	머리가 뽀개지듯 아픕니다	앉았다 일어났는데 머리 통증이심하고 열도 없고 3일째 고통입니다요즘 코로나 때문에 병원도 못가고힘듭니다	['안녕하세요. 하이닥-네이버 지식iN 상담의 박종원 입니다.큰 범주에서는 긴장성 두통이라고 합니다.긴장성두통이란 뒷목 근육의 경직에 의하여 근육 밑을 주행하는 후두신경이 압박되어두통이 발생하고이 경우 뒷목의 근육을 풀어주는 치료를 하게 됩니다.엑스레이를 찍어보면경추직선화(일자목) 또는 경추 배열의 부정렬소견이 관찰됩니다.신경과에 방문해서 간단한 물리치료와 신경치료를 받으시면 빠르게 호전됩니다.']	작성일2020.03.15
332	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=350346786&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=333&search_sort=0&spq=0	배에 가스가 찼는데 피가나와요	탄산음료먹고 배에 가스가찼는데 변비때문에 가스배출이안되서 심각하게 거의 기절직전까지갔습니다. 어찌저찌 잘 가스 빼고 탈진해서 잠자고있었는데 이질감느껴서 깻더니 피가 종이컵의 5분의1정도 나와있었습니다. 코로나때문에 병원가기도 그렇고.. 코로나감수할만큼 심각한걸까요?병원을 가는게 좋을까요?	['안녕하세요.\u200b\u200b하이닥-네이버 지식iN 상담의 김성강 입니다.\u200b우선 항문출혈이 있으면 많이 당황하실 수밖에 없습니다.\u200b또한 괜한 이상한 상상과 걱정도 되구요.\u200b\u200b그러나 대부분의 경우 검사 후에 단순 치질로 진단되는 경우가 많은데..\u200b\u200b물론 단순 치질로만 생각해서는 안되고, 대장쪽 원인에 의한 출혈의 가능성도 염두에 두어야 합니다.\u200b\u200b그러기에..이 경우 외래에 내원하여 에스결장경 검사를 통해 항문과 직장, 에스결장까지만이라도 간단히 확인하면 \u200b그 출혈이 대장쪽 원인인지?\u200b\u200b항문쪽 원인에 의한 출혈인지? 충분히 감별이 가능합니다.\u200b\u200b혹여 하루 이틀 더 지켜보시되..\u200b그럼에도 출혈이 지속된다면..\u200b가까운 대장항문외과에 가셔서 진료를 받아보시면 차라리^^ 마음이 편하지 않으실까 싶습니다.\u200b\u200b감사합니다.']	작성일2020.03.06
333	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=350328682&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=334&search_sort=0&spq=0	목에 가래낀 느낌이 나고 약 2달 동안 기침이 완벽하게 않멈추고 목도 간지러운데 어떻게 할까요 요즘 코로나 때문에 병원 가는것도 그런데 방법좀 알려주세요	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.03.12
334	https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=80511&docId=349686062&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=335&search_sort=0&spq=0	12살 딸아이가 눈이 충혈됐어요	요즘 코로나-19 때문에 밖을 나가는 일은 생각도 못하고 있는데 딸아이 눈이 충혈 됐어요. 사진보다 더 충혈 됐는데 오늘 아침에 일어나니 속눈썹 사이사이 까지 전부 찐득한 눈곱이 껴있더군요. 이 시기에 병원은 못가겠고.... 어쩌죠?	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전제훈 입니다.\u200b직접 진료하지 않아 정확하지 않습니다.충혈의 원인은 건성안 결막염 각막염 포도막염 공막염등이 가능합니다.\u200b가려움이 있다면 알레르기눈곱이 낀다면 눈병일수 있습니다. 눈병의 특징은 점점더 심해지는것이 특징이며 전염력이 있습니다.\u200b렌즈를 끼거나, 통증 시력저하가 있다면 각막염이 있습니다.시력저하 눈부심이 있다면 포도막염일수 있습니다.\u200b자연호전되는 질환도 있지만 그대로 두면 후유증이 발생할수 잇는 질환도 있습니다.\u200b\u200b정확한 상태는 직접 진료해야 가능합니다.\u200b가까운 안과에서 확인후 치료받는것이 좋겠습니다.\u200b도움이 되셨으면 합니다.']	작성일2020.03.16
