	qna_urls	titles	questions	answers	dates
99	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60214&docId=350921689&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=100&search_sort=0&spq=0	코로나 사태로 클럽,헬스장 가면 벌금형인가요?	코로나 사태고 클럽,헬스장 가면 가는사람 벌금내나요?제가 본 기사들은 4월5일까지 영업중지 권고만 봤거든요	"[""안녕하세요. 서울지방변호사회-네이버 지식iN 상담 변호사 현승진 입니다.\u200b영업중지 권고는 클럽이나 체육시설 이용자에 대한 것이 아니라 운영자에 대한 것이고, 글자 그대로 '권고'일 뿐 법적인 강제력이 있는 것은 아닙니다. \u200b또한 영업을 하고 있는 곳에 방문하는 이용자를 처벌하는 규정도 없습니다. 다만 예외적으로 감염병이 의심되어 자가격리 대상자로 지정 되었음에도 자가격리 지시를 위반하는 경우에는 처벌을 받을 수 있습니다.\u200b 감염병의 예방 및 관리에 관한 법률\u200b제42조(감염병에 관한 강제처분) ② 보건복지부장관, 시·도지사 또는 시장·군수·구청장은 제1급감염병이 발생한 경우 해당 공무원으로 하여금 감염병의심자에게 다음 각 호의 어느 하나에 해당하는 조치를 하게 할 수 있다. 이 경우 해당 공무원은 감염병 증상 유무를 확인하기 위하여 필요한 조사나 진찰을 할 수 있다.1. 자가(自家) 또는 시설에 격리2. 유선·무선 통신, 정보통신기술을 활용한 기기 등을 이용한 감염병의 증상 유무 확인제80조(벌칙) 다음 각 호의 어느 하나에 해당하는 자는 300만원 이하의 벌금에 처한다.5. 제42조에 따른 강제처분에 따르지 아니한 자\u200b참고로 2020. 4. 5.부터 개정 감염병의 예방 및 관리에 관한 법률이 시행되면 '300만원 이하의 벌금'에서 '1년 이하의 징역 또는 1천만원 이하의 벌금'으로 처벌이 강화됩니다.""]"	작성일2020.03.24
100	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=351387612&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=101&search_sort=0&spq=0	코로나 관련 강제 무급 휴가	아버지가 3월초에 기저질환으로 입원을 하셨었는데 입원 기간 동안 연차를 사용해서 쉬셨습니다. 그런데 직장에서 입원했다는 이유로 퇴원 직후자가 격리를 요구하면서 무급 휴가를 지시했습니다.이 점이 부당하다고 생각되는데 법적으로 문제 없는 건가요?	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박병규 입니다.\u200b근무가 가능함에도 불구하고 무급휴가를 지시하는 것은 부당합니다.\u200b다만, 병세 상황상 근무가 불가능해서 계속 치료나 입원을 해야하는 경우 이는 병가이며 병가는 무급이 원칙입니다.']	작성일2020.03.28
101	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=351296596&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=102&search_sort=0&spq=0	코로나 증상	열이나고 머리가 아프고 코가 막히면 코로난가요?이럴땐 어찌해야할까요..	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.열이 몇도나 나나요?  열이 38도이상의 고열이면  해열제 한번 드시고  그래도 계속오르면  선별진료소 방문 고려해보시는 것은 어떨까요?']	작성일2020.03.27
102	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=350520379&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=103&search_sort=0&spq=0	감기나 코로나	혹시 감기에 걸린사람 혹은 코로나 걸린사람을 오전에 접촉했다하면 그날 오후에 바로 증상이 있는 경우도 있나요?	['보통은 잠복기가   14일 이상으로 되어있으니 바로 증상이 나타나는경우는 없다고 생각하시면 됩니다']	작성일2020.03.20
103	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70119&docId=351239377&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=104&search_sort=0&spq=0	코로나 진짜 지금 너무 혼란스러워요 ㅠㅠ	안녕하세요 .. 다름이 아니라 3일전부터 살짝 열이랑 가슴통증 마른기침 (신물올라오는 느낌?)이 있어서 왜그러지 하다가 제가 원래 기관지가 약해서 이맘때 3월-4월에 건조하면 학교다닐때도 막 수업중에 기침 안멈춰서 헛구역질하면서 보건실 가고 그랬거든요 ㅠㅠ 그래서 그런가보다 하고 원래 열이 많고 땀을 많이 흘리는 타입이라서 진짜로 너무 흘려요 .. 그래가꼬 단순하게 생각했는데 요즘 시국이 시국인지라서 일단 알바하는 두곳에 말씀드리고 1339에 전화해보니 해외체류 대구경북지역방문 확진자 접근문자 받은게 없으면 동네 내과나 이빈후과 방문해도 된다고 하는데 저의질문은 .. 만약 방문하고 코로나 인지아닌지 어떻게 알수있나요 ?너무 슬프지만 일은 오래 쉴수가 없이 돈을 벌어야해서요 ㅠㅠ	['우선 대구, 신천지 등 해당사항이 없다면 우선은 마른기침, 신물은 역류성 식도염가능성이 높기 때문에 소화기내과부터 가보시길바랍니다.\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기````         \u200b\u200b\u200bhttps://www.youtube.com/channel/UCs-hwNc_lG5M57FREGUQbGg?view_as=subscriber              일차진료소 마취통증의학에서 다루는 질병들과 마취 지식을 알려드리는 채널입니다. 시간이 날 때 틈틈히 혼자 제작하는 거라서 업로드가 다소 느릴 수 있어 양해바랍니다. 감사합니다 www.youtube.com            \u200b']	작성일2020.03.27
104	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=351369503&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=105&search_sort=0&spq=0	코로나증상은 2주뒤에 나타나나요??	코로나증상은 걸리고나서 2주뒤에 나타나나요???	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.잠복기가  2-14일 정도라고 하니  감염되면  잠복기후에 증상이 나타날 수 있어요']	작성일2020.03.28
105	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70120&docId=350729108&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=106&search_sort=0&spq=0	코로나 검사내역	코로나 검사를받고 1,2차 음성판정받고 검사받았던 서류를 다 버렸는데 직장에 제출해야해서 그러는데 혹시 검사내역 재발급이 가능한가요?	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전평식 입니다.\u200b대부분은 가능하니 가보세요.']	작성일2020.03.22
106	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=351181888&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=107&search_sort=0&spq=0	5인 미만 사업장입니다. 올 2월1일부터 주말 하루 5시간씩 근무하는 알바를 바로 해고해도 되나요? 코로나때문에 힘들어서요. ㅠ	5인 미만 사업장입니다.올 2월1일부터 주말 하루 5시간씩 근무하는 알바를 바로 해고해도 되나요?코로나때문에 힘들어서요. ㅠ	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.\u200b1. 5인 미만 사업장의 경우에는 근로자가 해고를 당해도 부당해고 구제신청을 제기하여 구제 받을 수 없습니다.\u200b2. 입사일자 기준 3개월이 경과하기 전에는 해고예고를 하지 않고 해고해도 해고예고수당을 지급해 주지 않아도 됩니다.\u200b3. 따라서 질문자의 사업장 상시 근로자 수가 5인 미만인 경우이고 2.1 입사한 경우 현재 3개월이 경과한 것이 아니므로 해고예고를 하지 않고 해고해도 법적으로 해고예고수당을 지급해 주지 않아도 되고 부당해고도 문제되기 않습니다. 그러나 해고 보다는 코로나로 인해 계속 사용할 수 없으니 사직 문제를 근로자에게 이야기하여 사직서를 작성하여 교부 받고 퇴사시키는 것이 제일 좋습니다.\u200b4. 다만 근로계약서는 반드시 작성해 두어야 하므로 해고 전에 근로계약서는 작성하여 1부를 근로자에게 교부해 주셔야 근로자가 근로계약서 미작성으로 진정을 제기하지 않습니다.']	작성일2020.03.26
107	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=350896100&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=108&search_sort=0&spq=0	이거 코로나 증상인가요?	제가 어제부터 갑자기 호흡이 조금 힘듭니다 심한정도는 아니고 불편함을 느낄정도인데 너무 걱정이 되서요 이랬던적이 한번도 없었기에.... 열이랑 인후통 등은 없어서 감기도 아닌것 같고 뭐때문에 이럴까요 도와주세요	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.증상만으로 코로나를 의심할수는 없지만 코로나는 아니고 감기 증상이 아니가 싶습니다']	작성일2020.03.24
108	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70103&docId=351153430&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=109&search_sort=0&spq=0	코로나 의심	대구에 살고 14살입니다 월요일에 학원에서 머리가 아프긴 했는데 오래있어서 그런줄 알고 넘겼어요 화요일은 그냥 컨디션은 안좋았는데 괜찮았구요 수요일에 학원 갔다가 잠깐 친구 만나러 갔다가 집에 왔고 씼고 침대에 누웠다가 머리가 아프기 시작해서 일어났더니 어지러웠구요 집에 체온계가 없어서 열을 못재봤는데 머리에 열이 적진 않은거 같아요,, 기침이나 그런건 없고 목은 조금 부은거 같구 마른느낌이 나는데 겁나고요.. 몸에 힘이 없어요.. 코로나일까요 ? 조금 춥기도 하구요 그리고 타이레놀 같은 해열제 먹어도 될까요?곧 학원도 가야하는데 걱정이 너무 되서 질문 남겼어욥..	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.1339나 보건소 연락해서 상담 하세요.너무 걱정 마시고 상담해 보세요.\u200b']	작성일2020.03.26
109	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70103&docId=350493971&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=110&search_sort=0&spq=0	임파선염 코로나	제가 이틀전에 친구들이랑 카페 갔다가 카페 안에서는 계속 마스크를 쓰고 있었고 술마시러 갔었는데 사람은 저희 빼고 한테이블만 있었어요.근데 그날 바로 목에 멍울이 잡히고 머리가 너무 아프고 어지럽다가 몇시간 뒤에 머리는 괜찮아졌는데 목에 멍울은 그대로 있어요. 그래서 병원에 안가고 집에서 쉬는데오늘은 배가 조금 아프다가 또 괜찮아 졌어요. 기침이나 열은 전혀없는데 인터넷 기사를 보니 유명인이 인피섬염으로 폐혈증때문에 사망했다는 기사가 떠서 너무 무서워요... 진짜 집밖에 거의 안나가다가 친구들 만난다고 딱 하루 놀았는데 그때도 계속 손소독하고 다녔거든요 혹시 코로나 일까요? 제 동생도 화요일부터 귀 뒤에 인파선염 생기고 가끔 머리아프다고 하는데 인파선염으로도 죽을 수 있나요??	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.37.5도 이상의 열 기침 근육통 피로 있으면 1339나 보건소 연락해서 상담 하세요.\u200b악성 림프종은 사망 할수도 있어요.\u200b']	작성일2020.03.20
110	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70308&docId=350886058&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=111&search_sort=0&spq=0	코로나 목아픔	(안 쪽 목이 아픈거 . 피부✖️)침삼킬때마다 조금씩 아파서 따뜻한 물을 계속 마시다 보니까 괜찮아졌다가 잘 때 누워서 가만히 있는데 오른쪽 목을 누가 잡고있는 것처럼 답답하면서 살짝 지끈거리는데 이거 뭔가유.. 침삼킬때 아픈건 왼쪽목이 아팠어요!	['일반적인 감기 증상 초기에도 인후통은 있습니다. 먼저 체온을 측정해 보면 좋겠습니다. \u200b우측 목이 당기듯이 아픈 것은 근육통일 수도 있겠습니다. 고개를 좌우로, 앞뒤로 움직일 때 어떤지를 확인해 보십시요. \u200b말씀하신 증상만으로 무조건 코로나인지 알기는 어렵습니다. 그래도 시국이 시국인만큼 집에서 잘 쉬시면서 증상이 심해지면 가까운 병원에 내원하시거나 질병관리 본부(전화 1339)에 문의 해보시면 됩니다. \u200b무조건 긴장하시지는 마시고요.']	작성일2020.03.24
111	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=351282789&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=112&search_sort=0&spq=0	요즘들어 목이 칼칼하고 간지럽고 오른쪽가슴이 타는듯한 느낌이 들어요. 혹시 코로나인가요?	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 안태환 입니다.\u200b지금 호소하시는 증상은 겨울철 건조한 공기로인한 인후염일 가능성이 높습니다.\u200b겨울철에는 습도가 부족하기에 특히 밤에 취침시에 입을 벌리고 구호흡을 하는경우 잠을자고나면 건조한 공기가 \u200b인후쪽의 수분을 마르게하여 아침에일어나면 통증과 더불어 가래 구취 목간지러움등을 호소할수있습니다.\u200b이런 환자들의 경우 코를 진찰해보면 비후성비염이나 비중격만곡증등의 코질환이 함께 존재하는 경우가 많습니다.\u200b밤에 특히 코로 호흡을 해야지 코의 기능중에 하나인 가습기능을 통하여 목을 보호할수있는데 밤에 코가 막혀서 숨을 \u200b입으로 쉬는 경우 상기 증상들이 더욱 악화와 완화를 반복할수 있습니다.\u200b해결책은 병원에 나오셔서 진찰을 먼저 받아보시고 밤에 취침시에 가습기를 1미터 정도 높이에 틀어놓고 주무시는 \u200b것입니다. 많은 정보 얻으셔서 좋은 결과 있기를 기원합니다.']	작성일2020.03.27
112	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=351099066&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=113&search_sort=0&spq=0	코로나증상	제가 진짜로 예전에 두통,으슬으슬.뜨거움.있어서 독감 음성 나왔거든요?검사로 근데 3주전에 부터 어깨 근육통 오더니 오늘은 온몸이 근육통 왔어요,머리는 쪼금 아픈데 기침은 안하고요.후두염?있어요.기침 아닌데 기침 나오는거요,열은없고 제가 거북목.굽은등으로 몇년전부터 몸이뜨거웠어요.제가 저번에 이비인후과갔는데요.거기서 나가기 전쯤에 멀리있었는데 경북 다녀온 사람 이 왔대요.저희는 멀리 떨어졌고 그사람은 10일차인데 기침하는거 빼고 없었죠,근데 근육통은 그이후로 온몸에 오고 두통은 아쭈 쪼큼 인데 1월에 게임으로 전자파 많이 봐서 그랬다고 하는데 독감 음성때 보단 나아요.누르듯이 아픈데 지금 쪼금더 아프네요...이거 왜이러죠..	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.그냥 감기증상이 아닌지  좀 경과를 지켜보셔도될것같습니다증상만으로는 코로나를 알수 없지만 코로나는 아닌듯 합니다']	작성일2020.03.25
113	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080401&docId=351251955&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=114&search_sort=0&spq=0	코로나 고용유지 지원금에 대해 문의 드립니다.	안녕하세요 저희 회사는 경기도에 위치한 중소 제조업으로 사원수는 20명 입니다.다름이 아니라,코로나 고용유지 지원금에 대해 문의 드립니다.저희 회사 과장님이 사장님 딸인데, 고용보험에 가입되어 있지 않습니다.이러한 경우에도 고용유지지원금 신청이 가능한가해서 문의 드립니다.감사합니다.	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다.\u200b고용보험에 가입되어 있지 않은 경우 고용유지지원금 신청이 불가합니다.']	작성일2020.03.27
114	https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=80511&docId=350221288&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=115&search_sort=0&spq=0	요즘 코로나19가 유행이라고해야할까요ㅠㅠ사람에게 전염병인것처럼 옮는대 요즘 코로나때문에 무서워서 산책을못시키고있어요...어느인터넷을보면 반려견에	요즘 코로나19가 유행이라고해야할까요ㅠㅠ사람에게 전염병인것처럼 옮는대요즘 코로나때문에 무서워서 산책을못시키고있어요...어느인터넷을보면 반려견에게도 옮을수도있다는말도있고 아니라는말도있는대...반려견들은 산책시켜줘도 괜찮을까요ㅠㅠ?걱정되서요ㅠㅠ최대한 빠른답변부탁드려요ㅠ	['안녕하세요? 지식iN 동물 의료 상담 활동을 하고 있는 수의사 이세원입니다.홍콩에서 코로나19가 반려견에 감염된 2건의 사례가 보고되었습니다. 하지만 무증상이었고 아직까진 개에서 사람으로 감염 가능성은 없는 상황입니다. 산책은 가능하고 가급적이면 사람이 적은 곳으로 다녀주세요. 참고하세요. 감사합니다.']	작성일2020.03.17
115	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080402&docId=350844441&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=116&search_sort=0&spq=0	학원  강사 인데  코로나로  한달을  쉬었는데	학원 강사로 일하고 있는데 코로나19로 원장님이 처음에는 1주일 휴원한다고 하시더니 1주일 또1주일 하면서한달을 쉬었네여 그래서 월급을 받지 못했고 집월세와 세금도 내지못하고 상황이네요 얼마 되지도 않는 월급으로 한달벌어 한달 살기 빠듯한데,,,,, 돈을 빌리려니 다음달도 100%월급을 받지도 못할거 같고이럴때는 지원 받을수있는곳은 없을까요	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 박건민 입니다.\u200b학원이 5인 이상 사업장이면, 휴업수당 지급 의무가 있으므로이 부분을 확인해 보시기 바랍니다.\u200b감사합니다.']	작성일2020.03.23
116	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=350529278&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=117&search_sort=0&spq=0	코로나인가요..	한4일전에 제친구랑 친구엄마가 수원역 롯데몰에 갔었는데다음날에 친구네엄마가 친구랑 저랑데려다주면서 약간 접촉했어요.근데 친구네엄마가 약간마른기침을2번정도하더라구요딱 그날이후 저도 몸상태가 살짝 안좋아지더니 열은 안나는데 기침이 자꾸나고 가래도살짝 끼고 물을 마셔도 목이 답답하고 걸걸해요 하지만 이런이유로 검사받기도그렇고 너무걱정이돼요ㅜㅜ엄마가 몸이많이 약하신데 괜히 저때문에 돌아가시면 큰일이니까 이상황을 어떡해하죠ㅜㅜㅜㅜㅜ제발도와주세요	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.증상으로는 아닌것 같은데  증상으로만 코로나가 구분이 가질 않습니다과도한 걱정은 안하셔도 될것 같아요']	작성일2020.03.20
117	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=350962922&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=118&search_sort=0&spq=0	(사진첨부) 침삼킬때 마다 목이 아파요. 평소에도 자주 붓기는 하는데 지금 코로나가 유행 하고 있어서 불안 하네요 ㅠㅠ	(사진첨부)침삼킬때 마다 목이 아파요.평소에도 자주 붓기는 하는데지금 코로나가 유행 하고 있어서 불안 하네요 ㅠㅠ	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 안태환 입니다.\u200b우선 글을 읽어보면 급성편도염일수있습니다.\u200b급성편도선염이 생기면 관절통 두통 신우신염 심장염등의 합병증이 생길수도 있습니다.\u200b편도가 부어있고 부은 편도선에 세균이 증식하는 상태이기에 병원에 가서 링거액도 맞고 충분한 수분섭취가 되어야\u200b빨리 좋아질수있습니다. 7일정도 시간이 필요합니다.\u200b충분한 휴식과 병원에서의 지속적인 치료가 필요할것 같습니다.']	작성일2020.03.24
118	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70304&docId=350834489&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=119&search_sort=0&spq=0	노원 10대 중반/여 집중력향상, 코로나 때문에 개학시기도 미뤄지고...학원도 못다니게 되면서 아이 집중력도 많이 떨어진거 같아요.	코로나로 인해 개학 시키도 미뤄지고 학원 스케쥴도 다 꼬여서..아이가 많이 심난해 하네요... 분위기에 맞물려 집중력도 많이 떨어진거 같아서, 홍삼을 먹여야 할지 약을 먹여야 할지 고민이네요.	"[""안녕하세요, 닥톡-네이버 지식iN 상담한의사 최승용입니다. 코로나19로 인해 개학이 미뤄져 생활리듬이 깨지기 쉬운데요. 점점 아이도 답답해하고 부모님도 힘드시겠습니다. 중3이라면 학습에 대해 신경을 써야할 시기인지라 어머님께서 더 걱정이 많으실 듯 합니다. 홍삼에 대해 문의를 주셨는데요. 홍삼의 사포닌 성분이 면역력 증진, 항산화, 피로 회복 등에 효과적이라고 알려져 있습니다. 홍삼은 치료약이 아닌 비교적 건강한 사람들이 복용하는 '건강기능식품'으로, 아이가 잘 아프거나 체력이 특별히 약하지 않은 건강한 상태라면 홍삼을 주셔도 좋습니다. 다만 체력부족이 심하거나 평소 복통이나 두통이 있는 경우, 비염이 있어 집중력이 떨어지는 경우 등 불편한 증상이 있다면 홍삼 단일제제로 구성된 건강기능식품보다는 아이 증상에 맞게 처방된 한약이 더 도움이 될 수 있습니다. 몸에 좋은 약이라도 모든 사람에게 효과가 똑같이 나타나는 것이 아니며, 개인의 부족한 점을 보완하는 것이 체력과 집중력을 높이는 데 더 효과적이기 때문이죠. 아무쪼록 코로나19가 빨리 종식되어 우리 아이의 생활이 리듬을 찾고 즐거운 봄을 맞이하였으면 좋겠습니다.※ 한의사 전문가의 예상 치료비, 할인 가능 여부, 편집된 답변 내용 등 추가 정보가 궁금하시면 아래 출처를 통해 확인할 수 있습니다.""]"	작성일2020.03.23
119	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=350576431&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=120&search_sort=0&spq=0	코로나 잔기침	몇주전부터 빈혈있는 것 처럼 종종 어지럽고열이 났다 안 났다 오락가락 하는 것 같아요 그리고 지금은 잔기침이 좀 나요 가래도 아주 조금 끼는 것 같아욤!... 자주 소화가 잘 안되는지 음식 먹으먄 바로 화장실 가고 그런 것 같아요 어디 나간 건 장보러 나간 거랑 운동삼아 작은 산을 타고 동네 한 바퀴돈 거 밖에 없는 것 같아요 이동할 때도 항상 마스크 착용하고 손소독 했어요 그리고 차 타고 다녔습니다 ! 괜히 걱정이 되어서 신경이 엄청 쓰여요 ㅠㅠㅠ	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘은 조금만 안좋아도  코로나 걱정입니다증상만으로 알수는 없지만 증상으로 보아 아닐가능성이 높다고 생각합니다']	작성일2020.03.20
120	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70127&docId=350950915&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=121&search_sort=0&spq=0	코로나 성형	5월 초에 코 성형을 하려고 했는데코로나 때문에 해도 될지 모르겠어요 5월이면 상관없을까요?	['안녕하세요. 하이닥-네이버 지식iN 상담의 조홍규 입니다.\u200b요즘은 누구나 할 것 없이 코로나 때문에 고통을 당하고 있기는 합니다만코 성형 수술을 계획하고 계시다면 계획에 따라 수술을 받으시면 될 것입니다.\u200b물론 이와는 별도로 코로나를 얘방하기 위한 마스크나 손소독 등의 개인위생 철저, 사회적 거리유지 등의 노력은 코로나가 종식될 때까지 계속 할 수 밖에 없겠지요.\u200b경험이 풍부한 성형외과 전문의와 직접 본인의 코상태를 정확히 분석한 다음 가장 알맞은 수술방법을 상담받아 보시기 바랍니다.\u200b답변이 도움이 되셨기 바랍니다.']	작성일2020.03.24
121	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=350795374&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=122&search_sort=0&spq=0	인후통,호홉곤란 혹시코로나인가요?	3월초츰에 코건조함,두통과,인후통이있어 집에있는종합감기약을먹고,난후좀괜찮아지더니..중순쯤되서는인후통 코건조함에,누가제가슴을누르는듯 호흡이 곤란한데요. 가슴통증은 간간이 나타나구 미열은없어요,요즘 나라가어수선해.불안합니다	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.코로나는 아니고 불안증상이  아닌가 싶습니다 요즘 이런증상을 호소하시는 분들이 많습니다']	작성일2020.03.23
122	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=350508562&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=123&search_sort=0&spq=0	어제 바람 많이 부는데 밖에 나갔다 왔거든요...이후로 근육통이랑 목이 부은것 같긴한데 코로나는 아니겠죠...?저희 지역에는 코로나 확진자가 없	어제 바람 많이 부는데 밖에 나갔다 왔거든요...이후로 근육통이랑 목이 부은것 같긴한데 코로나는 아니겠죠...?저희 지역에는 코로나 확진자가 없기도 하고 어젯밤에는 근육통도 있었는데 자고 일어나니까 약해지긴 했어요..	['증상으로만 코로나를 구별할수는 없지만아닌것 같아요증상도 좋아지셨다니  경과를 좀 지켜보셔도 좋겠네요']	작성일2020.03.20
123	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=350404158&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=124&search_sort=0&spq=0	코로나 증상	목따끔거리고 오늘은 아침에 일어나서 코가 좀 막혔어요ㅜㅜ 가래도 좀 나오구요 목따끔거리는거랑 가래는 좀 옛날부터 계속 그랬는데 시국이 그래서 자꾸 무섭네요ㅜㅜ열은 안 나는데 목이 좀 답답해요 이거 초기인가요?	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 최혁기 입니다.  영상답변드립니다. 감사합니다.  관련해서 제 유튜브 채널 '여러분의 닥터초이'에 영상이 있으니 참고해주시면 좋겠습니다.""]"	작성일2020.03.19
