,answer,total_sents_num,ambiguous_sents_num,answer_ambiguity,key_sent_ambiguity
15,"가능성이 적습니다.          Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기``         https://www.youtube.com/channel/UCs-hwNc_lG5M57FREGUQbGg              일차진료소 마취통증의학에서 다루는 질병들과 마취 지식을 알려드리는 채널입니다. 시간이 날 때 틈틈히 혼자 제작하는 거라서 업로드가 다소 느릴 수 있어 양해바랍니다. 감사합니다 www.youtube.com             ",11,1,0.091,0
16,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.발열 또는 호흡기 증상(기침, 인후통)  무증상인경우도 있습니다 증상만으로는 감기나독감과 구별이 안됩니다",4,0,0.0,0
17,"증상만으로  코로나를 알수 없지만코로나는 아닌듯 합니다코로나 검사를 하는 대상은 다음과같아요3월2일부터 covid-19 검사를 시행하는 기준이 바뀌었습니다.  코로나바이러스감염증 전파국가를 방문하지 않았거나 국내 집단발생과 연관성이 없는데  단순히 열만 나는분들은 covid-19검사를 하지 않습니다. 흉부 x-ray나 흉부 CT상 폐렴있어야 검사가 됩니다. 당분간 covid-19 확진자 숫자는 실제 환자보다 줄어들수도 있습니다. 개정전   1. 코로나바이러스감염증-19 발생 국가・지역* 방문 후 14일     이내 발열 또는 호흡기증상(기침, 인후통 등) 이 나타난 자* 질본 홈페이지에 공지하며 수시 변동 가능함2. 의사의 소견에 따라 코로나바이러스감염증-19 가 의심되는    자  개정후 1. 의사의 소견에 따라 원인미상폐렴 등 코로나19가 의심되는 자2 중국(홍콩, 마카오 포함)등 코로나바이러스감염증-19 지역 전    파 국가*를 방문한 후 14일 이내에 발열 또는 호흡기증상(기    침, 호흡곤란등)이 나타난 자    * WHO 홈페이지 local transmission 참조3.코로나바이러스감염증-19 국내 집단발생과 역학적 연관성이    있으며, 14일 이내에 발열 또는 호흡기증상(기침, 호흡곤란     등)이 나타난 자  입니다",7,2,0.286,0
18,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. 증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. 감기 vs 독감 vs 코로나19           구분   단순 감기   독감   코로나19   증상 발생 위치   주로 상부 호흡기관(상기도)  주로 상하부 호흡기관  주로 하부 호흡기관(하기도)  주요 증상   콧물, 인후염, 열과 두통으로 인한 무기력증   두통, 근육통, 기침, 한기를 동반한 고열   발열, 마른기침, 근육통, 피로   잠복기   잠복기 없음      잠복기 평균 7~14일 추정   회복 소요 기간   일주일 안에 회복   일주일~몇 주 동안 길게 지속   약 13~18일(국내 기준)   감염 판단 방법   별도 검사 없음   독감 바이러스 검사   코로나 유전자 유무 검사 [네이버 지식백과] 코로나바이러스감염증-19 - (COVID-19) (시사상식사전, pmg 지식엔진연구소)            집에서 2-3일 지켜 보시고37.5도 이상의 열 기침 근육통 피로있으면1339나 보건소 연락해서 상담 해 보세요. ",7,0,0.0,0
19,요즈음 몸이 불편한 증상이 생기면 코로나 때문에 걱정이 많습니다증상으로 코로나를  구별할 수는 없지만코로나는 아닌것 같으니 너무 걱정하지마세요열은 잘 측정해보세요,3,1,0.333,0
20,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기두통         안녕하세요. 하이닥-네이버 지식iN 상담의 이상욱 입니다.",8,1,0.125,0
21,며칠이나 되신건가요?증상만으로 알수 없지만 열이 지속되거나 더오르면 검사를 받아보시는것이 좋을것 같아요,2,1,0.5,1
22,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 최연철 입니다. 신종코노라바이러스(우한 폐렴)에 대해 우려가 클 것으로 생각됩니다. 지금까지 우리나라에서 확인된 환자들의 동선을 정리한 홈페이지 입니다.              코로나 맵 : 코로나바이러스 현황 지도 Last-Update : 2020.02.03 08시 기준 출처 : 질병관리본부, 제보 제보나 피드백은 ehdgns1766@naver.com 코로나바이러스 현황 지도 개발자 정보 : 이동훈 확진자별로 이동경로를 확인할 수 있는 기능을 추가했습니다. 확진자 밑 화살표를 클릭해보세요 확진자 15 전체 1번째 2번째 3번째 4번째 5번째 6번째 7번째 8번째 9번째 10번째 11번째 12번째 13번째 14번째 15번째 유증상자 414 격리해제 327명 격리 중 87명 30km © NAVER Corp. /OpenStreetMap  coronamap.site            아직까지는 말씀하신 지역에 해당되는 환자는 없는 것으로 보이지만,외출시, 특히 사람이 많은 곳을 방문하실 때는 아래와 같은 예방수칙을 잘 지키시는 것이 중요합니다.                  도움이 되었길 바랍니다. 감사합니다. ",9,1,0.111,0
23,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전평식 입니다. 직접 연락을 해보세요.아마도 가능할 것입니다.,4,0,0.0,0
24,안녕하세요. 로시컴-네이버 지식iN 상담변호사 문종술 입니다. 자가 격리 후 함부로 주소지를 이동하면 안됩니다 B 집에 있을 예정이면 처음부터 B 집으로 주소지를 정해서 이동 하시길 바랍니다.   ,4,0,0.0,0
25,"""안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 성대진 입니다. 가장 정확한 답변은 법률조문입니다. 감염병예방법 제41조의2는 '사업주'가 국가로부터 유급휴가비용을 청구하여 지원을 받을 수 있습니다. 근로자는 직접 청구할 수는 없습니다. 사업주에게 부탁을 하는 것이 방법입니다. 제41조의2(사업주의 협조의무) ① 사업주는 근로자가 이 법에 따라 입원 또는 격리되는 경우 「근로기준법」 제60조 외에 그 입원 또는 격리기간 동안 유급휴가를 줄 수 있다. 이 경우 사업주가 국가로부터 유급휴가를 위한 비용을 지원 받을 때에는 유급휴가를 주어야 한다.② 사업주는 제1항에 따른 유급휴가를 이유로 해고나 그 밖의 불리한 처우를 하여서는 아니 되며, 유급휴가 기간에는 그 근로자를 해고하지 못한다. 다만, 사업을 계속할 수 없는 경우에는 그러하지 아니하다.③ 국가는 제1항에 따른 유급휴가를 위한 비용을 지원할 수 있다.④ 제3항에 따른 비용의 지원 범위 및 신청·지원 절차 등 필요한 사항은 대통령령으로 정한다.""",1,1,1.0,1
26,"1. KF94이상 마스크 착용하고 손소독제 갖고 다니면서 자주 손 씻어주면 예방할 수 있을까요? 물도 많이 먹으면 좋나요?==> 물은 무관할 것으로 보입니다. 모든 호흡기 바이러스 감염 예방에 도움이 되는 일반적인 방법을 시행하는 게 도움이 됩니다. 2.마스크 사는데도 돈이 많이 드는지라ㅠ KF94이상 마스크라면 교체안하고 하루종일 끼고 다녀도 될까요?==>  3.코로나 바이러스는 공기 중엔 돌아다니지 않는다는데 각막을 통한 감염 사례가 있다는건 공기 중에도 바이러스가 돌아다닌다는건가요? 그렇다면 어떻게 대처해야 할까요?==> 기침이나 재채기 때 튀어나오는 가래/침 등으로 인한 공기에 떠다니기 좋은 형태로 운반되는 바이러스는 어떤 점막이든 가서 생존할 수 있습니다만, 각막에 생착하려면 손으로 많이 비벼야 할 것 같습니다. 4.코로나 바이러스 얼마나 갈까요? 몇 달 정도 갈까요?===> 금년 상반기 내내 지속될 것이라는 예측이 지배적입니다. 5.사람 많은곳에 있으면 안된다는데 그럼 학교도 가면 안되는거 아닌가요?ㅠ 왜 개학연기를 안하는걸까요?===> 환자가 없는 곳이면 관계 없습니다. 단둘이 사는 집에서도 한명이 환자면 전염될 가능성이 높죠.",15,1,0.067,1
27,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 윤영수 입니다. 100% 아니다고 단언할 수는 없습니다. 현재 까지의 사례를 보고 판단 할 수 밖에 없는 데 재감염된 사례도 있기 때문입니다.  하지만 일반적 감기도 현재 많이 돌고 있기 때문에 증상은 비슷합니다. 콧물 나고 목 따갑고 미열 있고--해서 구분이 안가지요.  목을 자주 가글 해 주고 물 많이 마시고 경과 봐서 호전 없으면 1339로 연락 하던지 보건소 연락해서 의논해 보시고 필요 하다면 선별진료소 들러서 검사 재검 하는 것도 고려 할 수 있겠습니다.,7,0,0.0,0
28,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 최연철 입니다. 코로나바이러스-19에 감염되었을 경우 발열과 인후통, 호흡기 증상이 동반되는 경우가 많습니다.하지만 위와 같은 증상은 다른 바이러스나 세균 감염에 의해서도비슷하게 나타날수 있기 때문에 증상만으로 구별할수 없습니다. 질문자님께서 최근 코로나바이러스-19 감염증 환자 또는감염이 의심되는 사람과 접촉한 적이 있으시거나,환자가 많이 발생하는 지역에 계시다면 가능성이 조금더 높습니다. 진료 중이신 의료진에게 문의하시거나,염려가 되신다면 선별진료소를 방문하셔서 검사를 할지 상의하시길 권합니다. 질문자님의 쾌유를 빕니다. 감사합니다.",8,0,0.0,0
29,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.코로나19 검사 비용은 정부에서 전액 부담 하는걸로 알고 있어요.,3,0,0.0,0
30,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.의사환자 : 확진환자의 증상발생 기간 중 확진환자와 접촉한 후 14일 이내에 발열(37.5 ℃ 이상) 또는 호흡기증상(기침, 인후통 등)이 나타난 자 조사대상유증상자  ① 의사의 소견에 따라 원인미상폐렴 등 코로나19가 의심되는 자  ② 중국(홍콩, 마카오 포함) 등 코로나바이러스감염증-19 지역 전파*가 있는 국가를 방문한 후 14일 이내에 발열(37.5℃ 이상) 또는 호흡기증상(기침, 호흡곤란 등)이 나타난 자       * WHO 홈페이지 참조(local transmission)  ③ 코로나바이러스감염증-19 국내 집단발생과 역학적 연관성이 있으며, 14일 이내 발열(37.5℃ 이상) 또는 호흡기증상(기침, 호흡곤란 등)이 나타난 자 두가지 방법이있는데요  1339에 전화를 해서 상담 받아보세요접촉력이 없다면 해열제를 먹지말고  열이 얼만큼 까지오르는지 지켜보면서 자가 격리를 하다가 열이 더많이 오르면  검사받는 방법비용지불을 하더라도 검사를 받아보시는 법증상이 많이 심하지않으면   첫번째를 추천드립니다",5,0,0.0,0
31,몸도 불편하신데  많이 답답하시겠습니다빨리 회복하셨으면 좋겠습니다검사 대상자나 검사를 원하시는 분들은 많고그래서 아마 선별검사를 하느라고 그런거 같습니다가까운 병원에서  치료를 마저 받으시면 될거같습니다하루만 더 견뎌보세요,4,0,0.0,0
32,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.이런경우 참으로 난감합니다정부차원에서 이런경우에 어떻게 해야하는지  대안을 내놓기전까지는  이런 혼란이 가라앉지 않을것 같아요질병관리본부에 민원을 넣어보시는 것이 어떨까요?당장은 방법이 없어보입니다,6,1,0.167,0
33,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기```          https://www.youtube.com/channel/UCs-hwNc_lG5M57FREGUQbGg?view_as=subscriber              일차진료소 마취통증의학에서 다루는 질병들과 마취 지식을 알려드리는 채널입니다. 시간이 날 때 틈틈히 혼자 제작하는 거라서 업로드가 다소 느릴 수 있어 양해바랍니다. 감사합니다 www.youtube.com             ",10,1,0.1,0
34,"(본 의학적 의견은 자세한 신체검진과 같은 정보가 부족한 상태에서 말씀드리는 의학의견이라는것을 아시고 참고만 하시길 바라겠습니다.) 최소 2일걸릴겁니다.          Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기```          아래 링크에 여러 의학내용이들이 더 자세히 올라와 있습니다. 참고하셔도 도움되실겁니다. https://www.youtube.com/channel/UCs-hwNc_lG5M57FREGUQbGg?view_as=subscriber",11,1,0.091,1
35,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.아무런 증상이 없는 사람이 무증상 자 입니다.아무런 증상없이 낫거나 사망 합니다. ,4,0,0.0,0
36,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.코로나 감염 거리 있어요.이틀정도 지켜 보시고 증상 지속하면1339나 120나 보건소 연락해 보세요. ,4,0,0.0,0
37,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.코로나 19 위기 단계가 심각단계로 격상되고 지역사회 전염환자가 발생하고 있습니다안타깝게도 증상만으로 코로나 감염을 알아낼수 없습니다대부분 감기몸살 증상이겠지만 증상이 심하거나 걱정이 많으신분들은 1339전화하셔서 안내 받으시면 됩니다,5,0,0.0,0
38,치료제개발은  복잡하고 시간도 많이 필요하고 비용도 많이 들어요개발하였다하더라도  효과도 검증해야하고부작용도  검증 받아야 하고안정성도 확인해야하고...비용이 너무 비싸도 대중화하기는 어렵겠지요?,4,0,0.0,0
39,아직까지는 알려진 바가 적지만그래도  가능성이 조금은 있을수있다고생각합니다,1,1,1.0,0
40,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.가능성이 전혀없는 생각은 아니지만너무 불안해하실 필요없으십니다 지나친 불안감이 오히려 건강에 더 안좋습니다 어려운시기일 수록 마음을 굳게 먹어야 합니다지금이 바로 그때가 아닌가 싶습니다개인위생을 철저히 하면서 가벼운 운동은 해주시는 것이 좋을것 같습니다,6,1,0.167,1
41,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.증상 지켜 보시고 증상 지속 하면1339나 보건고 연락해서 상담 해 보세요. ,3,0,0.0,0
42,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.증상만으로 코로나를 알수 없지만  코로나는 아닌듯 합니다,3,1,0.333,1
43,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기답변 드립니다         답변 드립니다",8,1,0.125,0
44,아마도  단순감기일 가능성이 높아요하지만 경과를 잘 지켜보셔야 합니다 나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,5,0,0.0,0
45,안녕하세요. 피부과전문의 이현태 입니다. 피부과로 질문이 잘 못 온 것 같군요.참고로 여행 예정일에 우한 폐렴 확산세가 잠잠해지면 모를까 당분간은 사람 많이 다니는장소는 피하는게 좋을 것 같은데요. 부산도 중국인들이 많이 찾는 곳이라서.     ,5,2,0.4,1
46,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.하루 이틀 집에서 경과 보시고 증상 지속 하면 1339나 보건소 연락해 보세요. ,3,0,0.0,0
47,"""          Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""",1,1,1.0,1
48,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.걱정되시면 1339나 동네 보건소에 전화문의해보신후에 병원을 방문하셔도 됩니다.질문자님의 증상은 상부호흡기 감염(단순 비염포함)이 의심되지만 정밀검사가 필요할 수도 있습니다. 단순감기인지 독감인지 우한 폐렴인지는 선별검사가 필요하답니다. 이비인후과 진료를 받아보시는게 도움되리라 생각됩니다.좋은하루되세요,7,2,0.286,0
49,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김규진 입니다. 몸에 열이나고 목에 이물질이 낀것 같은 증상이 있다고 하셨는데빠른 시간내에 보건소나 병원에 내원 하셔서검사를 받아보시기 바랍니다. 단순히 감기증상일수도 있고 아니면 다른 원인으로 생긴 증상일 수 있으니정확하게 검사를  받아보시고 치료를 하시는 것이 좋을 것 같습니다.,4,2,0.5,1
50,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.걱정 안하셔도 됩니다  개인위생은 철저히 하세요,4,0,0.0,0
51,안녕하세요. 로시컴-네이버 지식iN 상담변호사 문종술 입니다. 저는 지금 미국 뉴욕이에요 다음주에 한국가는데 공항에 도착해서 짐을찾고 검사받는거에요 아니먼 검사를받고 짐을 찾는건가요? 짐이 많아서요  Answer: 짐을 찾고 검사를 받으시면 될 겁니다 그리고 무증상이 코로나 검사받고싶으면 검사비용은 얼마인가요? 유증상도 알려주세요! Answer: 16만원 정도인데 무증상자라도 코로나가 발생한 지역에서 한국을 방문한 경우처럼 상황상 코로나 검사를 해야 하는 상황에서는 무증상자라도 무료로 진료가 가능할 수도 있다고 합니다. 유증상자들은 비용을 국가가 부담한다고 합니다  계산은 한국돈으로 해야하나요 달러로 해도되나요? 3일동안 시설 격리한다고 하는데 그럼 3일은 비용이 얼마에요? 그후에는요? Answer: 당연히 한국돈으로 내야 하고 필요하다면 달러를 환전하는 것도 가능할 겁니다. 무증상자는 거주지가 명확하고 한국인 가족이 데리러 나온 경우 바로 집으로 갈 수 있을 겁니다 하지만 유증상자의 경우에는 선별 진료소에서 별도의 절차데로 검사를 받고 치료를 받아야 할 겁니다. ,18,3,0.167,0
52,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.걱정되시면 1339나 동네 보건소에 전화문의해보신후에 병원을 방문하셔도 됩니다.질문자님의 증상은 상부호흡기 감염(단순 비염포함)이 의심되지만 정밀검사가 필요할 수도 있습니다. 단순감기인지 독감인지 코로나증상 같은 우한 폐렴인지는 선별검사가 필요하답니다.코로나는 점점 기침과 37.5도 이상의 열이 발생되기도 한답니다. 이비인후과 진료를 받아보시는게 도움되리라 생각됩니다.좋은하루되세요,8,2,0.25,0
