,answer,total_sents_num,ambiguous_sents_num,answer_ambiguity,key_sent_ambiguity
11,안녕하세요. 하이닥-네이버 지식iN 상담의 최병서 입니다. 현재 치질치료가 필요한 상태로 보이며 진료하는 항문외과 많이 있습니다 치질의 경우 심하지 않은 1-2기는 약물요법 등 비수술치료로 관리하며 심한 3-4시는 수술치료가 필요할 수 있어 항문외과를 찾아 정확히 진찰받고 치료받으시면 되겠습니다. 당장 급하신 대로 진통제와 치질약 약국에서 구매해 드시고 병원 치료 받으시기를 권해드립니다. 제 답변이 조금이나마 도움이 되셨으면 합니다.,6,0,0.0,0
12,"안녕하세요. 세균은 항생제가 해당 박테리아의 껍질을 손상시켜 세균을 죽이는 반면 바이러스에게는 별 소용이 없습니다. 그러나 바이러스는 항바이러스제를 투여하여 바이러스가 숙주세포로 들어가 복제되제 못하도록 막게됩니다.표 출처 : 식품안전나라', '바이러스와 박테리아(세균)의 차이박테리아는 대부분 하나의 세포로 이루어진 작은 생물이다. 고교 시절 배웠던 세포 그림을 생각해보면 박테리아의 모습과 거의 비슷하다. 가운데 핵이 있고, 세포질이 핵을 둘러싸고 있으며 세포막과 같은 덮개로 싸여있다. 세포질 안에는 리보소옴이나 세포내 기관들이 있어 물질 대사(대사)가 일어난다. 가끔 꼬리가 달려 움직이는 것들도 있다. 대표적인 박테리아인 대장균의 크기가 1.5um(마이크로미터, 1백만분의 1ｍ), 대부분 박테리아들도 1~2um 정도이다.그러나 바이러스는 크기부터 아주 작다. 보통 20~30nm(나노미터, 10억분의 1ｍ)로 박테리아의 50분의 1에서 100분의 1이다. 또 세포가 아니라 핵산(DNA 혹은 RNA)과 단백질로만 이루어져 있다. 보통 세포에서 핵에 해당하는 부분이 약간의 껍질로 싸여있는 셈이다. 다른 세포내 기관들이 없어 혼자 생존할 수 없으며 반드시 숙주를 필요로 한다.박테리아가 엔진, 동체, 좌석 등이 모두 갖춰진 자동차 완성품이라고 한다면 바이러스는 자동차의 핵심 부분인 엔진만 개발되어 있는 상태다. 박테리아는 혼자 운행이 가능하지만 바이러스는 다른 자동차(숙주)에 장착되어야만 비로소 운행이 가능하다.바이러스 백신은 왜 어려운가백신의 기본 원리는 병원균을 죽이거나 약화시켜서 사람에게 넣는 것이다. 약화된 병균으로 미리 몸 속에서 면역성을 키워놓으면 진짜 병균이 왔을 때 이를 퇴치할 수 있기 때문이다. 보통 복제 능력은 유지하고 독성만 죽인 것을 감쇠백신이라 하며, 아예 생존도 못하게 만든 것은 불활성 백신이라 한다.박테리아의 경우 공통적인 항원을 찾기가 상대적으로 쉽지만 바이러스는 항원 다양성이 크기 때문에 백신을 개발하기가 어렵다. 예를 들어 인플루엔자 바이러스는 8개의 부분으로 나누어져 있는데 이중 한 부분이 바뀌면 전체 특성이 바뀌게 된다.이러한 점은 바이러스와 박테리아의 유전물질 차이에도 기인한다. 박테리아는 유전물질이 두 개의 사슬, 즉 DNA로 이루어져 변이가 일어날 가능성이 낮다. 반면 바이러스는 DNA 한가닥(싱글 DNA)만 있거나 RNA로 이루어져 돌연변이가 자주 일어난다.또 바이러스의 연구 역사가 짧은 점도 백신 개발이 어렵다. 박테리아는 19세기말에서 20세기초에 이미 현미경으로 관찰되고 특성이 연구됐지만 바이러스는 1950년대에 처음으로 검출돼 역사가 50년에 불과하다.늘어나는 백신 개발바이러스 백신 개발이 어렵다고 하지만 몇몇 바이러스들은 성공적으로 백신이 개발되어 있다. 소아마비나 천연두 또한 바이러스에 의한 질병이지만 백신 개발에 성공했으며 천연두의 경우 지구상에서 거의 박멸한 상태다.또 최근에는 여성의 자궁암을 일으키는 바이러스(파필로마바이러스, HPV)에 대한 백신이 개발돼 시판되고 있다. 후천성면역결핍중(AIDS)의 원인바이러스(HIV)에 대한 백신 개발도 꽤 진행되고 있다. 독감인 인플루엔자의 경우 다음에 유행할 인플루엔자의 특성을 예측해 백신을 개발, 많은 효과를 보고 있다. 서울대 생명과학부 김선영 교수는 “바이러스에 대한 연구 역사가 짧은 만큼 백신 연구도 아직 초기 단계이지만 앞으로 연구 역량이 집중되면 바이러스 백신도 많이 나올 것”이라고 전망했다.출처 : http://news.khan.co.kr/kh_news/khan_art_view.html?art_id=200607021745051', '세균은 하나의 세포로서 그 안에 생명을 이루는 핵산이 있습니다즉 DNA와 RNA가 있어 단독으로 각종 생명현상을 보이며,성장과 발육을 하며 새끼를 친다고 합니다. 세균은 주변 환경, 인체 내 또는 겉에서 자유롭게 산다고 합니다 바이러스는 세균과는 달리 스스로 분열하거나 단독으로 생명현상을 보이지 않고생식은 출아법으로 마치 싹이 나듯 숙주의 세포막을 쓰고나오며 따라서 바이러스는 반드시 숙주세포 내에서 자라며 세포 안으로 침입해야 합니다', '세균은 원핵생물입니다. 영양분이 공급되면 스스로 자신을 복제할수 있습니다. 세균은 몸에 좋은 세균도 있고 그렇지 않은 세균도 있습니다.소위말하는 유익균과 유해균으로 나뉘는 거죠.그래서 유익균이라고 하면 유산균과 유산균이 살아갈수 있도록 먹이가 되어주는 락토바실러스균등 유익균이 인간에게 주는 무한한 가치가 있는 것들이 많은 반면 또 몸에 해가 되지 않더라도 몸 어느 부분에 있냐에따라 해가 되기도하며 살아있는 생명체,동물 혹은 식물이나, 땅에 스며들어 살기도 합니다.세균은 하나의 생명체로 구분되며 이로인해 발병한 병들은 대부분 항생제를통해 치료 될 수 있습니다.그런데 바이러스는 생물과 무생물의 중간형입니다.유전물질과 껍데기가 전부죠.숙주 세포의 내부에 들어가면 숙주세포가 이 바이러스의 유전물질을 복제하고 그것을 바탕으로 바이러스의 껍데기를 만들어 냅니다.이렇게 복제된 바이러스는 바깥으로 나오면서 숙주세포를 죽입니다.그리고 새로운 숙주를 찾을 때까지 어떠한 대사활동도 하지않고 지냅니다.바이러스가 무서운것은 언제든 숙주가 있으면 살아갈수 있다는 겁니다.', '세균은 하나의 세포로서 그 안에 생명을 이루는 핵산이 있습니다즉 DNA와 RNA가 있어 단독으로 각종 생명현상을 보이며,성장과 발육을 하며 새끼를 친다고 합니다.세균은 주변 환경, 인체 내 또는 겉에서 자유롭게 산다고 합니다또 세균은 항생제가 효과가 있습니다 바이러스는 세균과는 달리 스스로 분열하거나 단독으로 생명현상을 보이지 않고생식은 출아법으로 마치 싹이 나듯 숙주의 세포막을 쓰고나오며 따라서 바이러스는 반드시 숙주세포 내에서 자라며 세포 안으로 침입해야 합니다바이러스는 스스로 증식할수 없습니다. 숙주가 필요한 이유가 여기에 있는거죠 그러다보니 바이러스는 전파력이 강한겁니다.바이러스가 살기위해서 숙주가 필요하고 어디든 숙주가 될려는 것에 달라 붙어 빠르게 번식합니다.바이러스는 항생제에 효과가 없습니다.이번 신종 코로나도 아직 개발되지 않은 항생제가 없기에 모두 두려워하는 것이고 그래서 우리는 예방접종을 해서 미리 바이러스에 면역을 생기게 하는 것입니다.아직까지 두려운 바이러스에 노출되지 않는 길만이 나를 건강하게 지키는 길입니다.",57,6,0.105,0
13,안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.사전 예방약은 없어요.가능한 출장을 미루시고정 안되면 출장전에 며칠 비타민 주사를 맞고 출장 시에 비타민씨를 고용량으로 하루 십그램 이상 드셔주세요.,4,0,0.0,0
14,"안녕하세요. 하이닥-네이버 지식iN 상담의 최동석 입니다. 생리기간이 늦어지고 분비물의 증가와 임신인지 아닌지에 대한 고민, 궁금증이 있으신 것으로 보입니다.답변 드리겠습니다. 생리 주기는 건강한 여성이라 할지라도 스트레스, 생활습관 및 식습관의 급격한 변화, 면역력 저하 등을 통해변동이 나타날 수 있습니다. 자궁, 난소가 건강한 여성분들도 종종 생리주기에 변화가 생기기도 합니다. 이는 일시적이며 단발적인 증상으로 원래의 컨디션, 건강하고 규칙적인 생활패턴을 회복할 시 되돌릴 수 있습니다.질문자님은 현재 스트레스, 불규칙한 생활과 함께 임신의 걱정이 있으신 것으로 보입니다.전자가 원인이 될 수 있지만 피임을 하지 않고 질외사정으로 인해 임신 여부가 궁금하신 경우에는 관계 이후2주가 지난 뒤 임신테스트기를 사용하거나 산부인과에서 전문의와 상담을 하여 정확한 임신 여부를 확인하실 수있습니다. 꼭 임신이 아니어도 컨디션 변화의 원인이 되어 생리가 늦춰지는 결과를 만들어 낼 수도 있습니다.하지만 해당 증상이 계속해서 반복되거나 시간이 지날수록 심화된다면 부인과 질환을 의심해 볼 수 있습니다.정확한 생리불순의 원인 파악과 함께 자궁·난소의 건강을 확인해 보시길 추천 드립니다. 무월경, 하복부의 압박감, 통증 등은 자궁·난소 질환의 대표적인 증상들이기 때문입니다.여성 질환은 생리를 하는 가임기 여성의 평균 30~40% 이상이 겪을 정도로 흔한 질환입니다. 특히 여성질환은 정밀한 진단과 전문의의 검진을 통해 병변 파악이 가능합니다. 증상이 완화되길 기다리기, 자궁·난소 보존치료 전문 사부인과에 내원하시어 정확한 원인을 파악해 보시는 것도작성자님의 건강을 지키는 한 방법이 되시지 않을까 생각됩니다.더불어 작성해주신 정보만으로는 정확한 답변을 드리기 어려운 점 양해 부탁드립니다.모쪼록 제 답변이 도움이 되셨길 바라며, 쾌유를 기원합니다.감사합니다.          Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기불규칙한 생리와 생리불순과 관련된 영상자료입니다. 답변에 도움이 되었기를 바라겠습니다. 감사합니다.불규칙한 생리, 생리불순#생리불순          ",29,6,0.207,1
15,"안녕하세요.  하이닥-네이버 지식iN 상담의 김성강 입니다. 우선 항문출혈이 있으면 많이 당황하실 수밖에 없습니다. 또한 괜한 이상한 상상과 걱정도 되구요.  그러나 대부분의 경우 검사 후에 단순 치질로 진단되는 경우가 많은데..  물론 단순 치질로만 생각해서는 안되고, 대장쪽 원인에 의한 출혈의 가능성도 염두에 두어야 합니다.  그러기에..이 경우 외래에 내원하여 에스결장경 검사를 통해 항문과 직장, 에스결장까지만이라도 간단히 확인하면  그 출혈이 대장쪽 원인인지?  항문쪽 원인에 의한 출혈인지? 충분히 감별이 가능합니다.  혹여 하루 이틀 더 지켜보시되.. 그럼에도 출혈이 지속된다면.. 가까운 대장항문외과에 가셔서 진료를 받아보시면 차라리^^ 마음이 편하지 않으실까 싶습니다.  감사합니다.",10,0,0.0,0
16,"안녕하세요. 하이닥-네이버 지식iN 상담의 최동석입니다. 2주 넘게 진행하는 생리로 인해 걱정이 많으시군요. 여성들은 매월 주기적으로 월경을 진행하게 되는데 2~7일 동안 월경을 하게 됩니다. 또한 월경 기간 동안 30~35ml의 출혈량이 발생을 하게 되는데 이보다 월경을 길게 진행하거나 많은 양이 발생하는 것을 과다월경이라고 할 수 있습니다. 과다월경은 생리 주기에는 이상이 없지만 생리량이 80ml 보다 많거나 7일 이상 월경을 진행하는 경우를 말합니다. 이는 다양한 원인으로 인해 발생을 할 수 있는데 일상, 자궁, 난소 질환으로 인해 발생할 수 있습니다. 일상적인 문제로는 수면 부족, 극심한 스트레스, 불규칙한 생활 습관 등으로 인해 발생을 할 수 있습니다. 현재 작성자님은 수면 부족의 문제를 겪고 있는 것으로 보입니다. 이러한 일상적인 문제가 발생을 하게 된다면 신체에 피로가 쌓이게 되면서 호르몬 분비에 영향을 주게 되어 이와 같은 증상이 발생할 수 있습니다. 충분한 수면을 취해주시고 규칙적인 생활 습관 개선을 해주신다면 증상을 완화하는 데 도움이 될 수 있습니다. 다만 출혈이 2주 이상 지속이 되거나 출혈의 양이 많다면 자궁, 난소의 문제를 의심해볼 수 있습니다. 자궁근종, 자궁선근증, 자궁내막증, 자궁 폴립 등의 질환을 의심해볼 수 있습니다. 이는 전체 여성의 50% 이상이 자궁, 난소의 질환을 겪고 있는 것으로 보고되고 있습니다. 최근에는 작성자님과 같이 10대의 젊은 여성분들에게도 발병을 하고 있어 청소년기에도 꾸준한 검진을 통해 자궁, 난소에 이상 병변이 없는지 확인해 주는 것이 좋습니다. 정확한 원인을 파악하고 싶으시다면 빠른 시일 내에 자궁, 난소 전문 산부인과에 방문하셔서 정밀 검사를 통해 이상 병변이 없는지 확인해 주는 것을 권유 드립니다. 증상이 완화되었다고 하더라도 1년에 최소 1~2회 정도의 산부인과 검진을 진행해 주시는 것이 좋습니다.  여성 질환의 경우에는 뚜렷한 증상이 없는 경우도 있습니다. 그렇기에 조기에 발견하는 것이 어려울 수 있는데 여성 질환은 크기가 커지게 되면서 극심한 통증, 난임 등의 문제가 발생을 할 수 있기에 조기에 발견하여 적절한 시기에 치료를 진행해 주는 것이 좋습니다. 짧은 답변이었지만 많은 도움이 되었기를 바라고 작성자님의 빠른 쾌유를 바랍니다.감사합니다.",21,7,0.333,0
17,안녕하세요. 하이닥-네이버 지식iN 상담의 윤장호 입니다. 사정과 잔뇨감에 대한 전립선 관련 질문이네요 걱정이 많으셨군요 하나 하나 답변을 드리죠 1.코로나바이러스로 병원을 선뜻 방문하기 어려운 상황이라 그런데 사태가 진정이 되고 1달 뒤 방문을 해도 염증이 심하게 악화되지 않을까요? 네 1달의 기간이 병을 크게 악화시키진 않을 것 같습니다 2.전립선이 찢어졌을 가능성이 있나요? 전립선은 쉽게 찢어지는 기관이 아닙니다 3.수술을 받아야 할 수도 있나요? 연령대상 수술 받을 질환은 아닙니다 4.바지를 입은 상태로 발기가 되어 압박이 되면 전립선에 안좋나요 너무 압박이 많이 된다면 음경 해면체에 무리가 갈 수 있지만 전립선에는 문제가 되지 않습니다 5.팬티를 입을때 성기를 위로 올려입는게 맞나요 내려서 입는게 맞나요? 개인의 선호입니다 어느 방향도 문제가 되진 않습니다만 바지가 너무 끼어서 통증이 느껴질 정도라면 위로 올리는 것이 보통은 편합니다 답변이 도움이 되었길 바랍니다,17,2,0.118,0
18,많이 걱정되시죠? 나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,4,0,0.0,0
19,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.나라에서 새로운 지침이 나왔습니다코로나 19 감연증의 주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가코로나 19 감염이 지역사회감염으로번지면서 불안감이 고조되고있습니다코로나 19는 아마도 아니겠지만 증상만으로는감별이 안되어서걱정되거나 의심되면 1339 전화하셔서 선별검사나진료가 필요한지 안내 받아보세요 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,7,0,0.0,0
20,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.코로나 19 위기 단계가 심각단계로 격상되고 지역사회 전염환자가 발생하고 있습니다안타깝게도 증상만으로 코로나 감염을 알아낼수 없습니다대부분 감기몸살 증상이겠지만 증상이 심하거나 걱정이 많으신분들은 1339전화하셔서 안내 받으시면 됩니다,5,0,0.0,0
21,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.아닐가능성이 높아요나라에서 새로운 지침이 나왔습니다.주증상은 발열 기침 폐렴 호흡곤란 목아픔 입니다.증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면서 3-4일동안 경과를 관찰하세요. 코로나 19 감염이 지역사회 감염으로 번지면서 불안감이 고조되고 있습니다.코로나 19는 아마도 아니겠지만  증상만으로는감별이 안되어서 걱정되거나 의심되면 1339 전화하셔서 선별검사나 진료가 필요한지 안내 받아보세요. 지속되거나 증상이 심해지면 1339로 전화해서 신고해야 합니다.,9,0,0.0,0
22,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.코로나 감염은 아닐가능성이 크지만 증상만으로는 감별이 안되니 답답합니다1339전화하시면 선별검사가 필요한분은 따로 안내 해드립니다 많이 걱정되시죠?  저도 그래요,6,0,0.0,0
23,코로나 19 감염이 지역사회감염으로번지면서 불안감이 고조되고있습니다아마도 아니겠지만   증상만으로는감별이 안되어서걱정되거나 의심되면  1339 전화하셔서 선별검사나진료가 필요한지 안내 받아보세요,2,0,0.0,0
24,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.코로나 감염은 아닐가능성이 크지만 증상만으로는 감별이 안되니 답답합니다1339전화하시면 선별검사가 필요한분은 따로 안내 해드립니다,4,0,0.0,0
25,나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,3,0,0.0,0
26,나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다아닐가능성이 높다고 생각합니다,4,1,0.25,0
27,코로나 19 감염이 지역사회감염으로번지면서 불안감이 고조되고있습니다코로나 19는 아마도 아니겠지만   증상만으로는감별이 안되어서걱정되거나 의심되면  1339 전화하셔서 선별검사나진료가 필요한지 안내 받아보세요,2,0,0.0,0
28,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.발열증상이 없을수도 있습니다증상만으로는 구별을 할 수 없으니 더 답답합니다걱정이 많이되거나 증상이 심해지면  1339전화해서 선별검사가 필요한지 안내 받으셔야 합니다,5,1,0.2,1
29,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.집에서 하루 이틀 지켜 보시고증상 지속하면1339나 120이나 보건소 연락해서상담 받으세요. ,3,0,0.0,0
30,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.걱정 많으시죠?증상만으로는 감별이 어렵습니다증상이 심해지거나걱정되시면  1339전화 해보시고 선별검사 지침에 따라주셔야 합니다,5,0,0.0,0
31,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.하루 이틀 집에서 경과 보시고증상 지속 하면1339나 120이나 보건소 연락해서상담 받아 보세요. ,3,0,0.0,0
32,아마도 아닐겁니다 나라에서 새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다 도움이 되셨으면좋겠습니다,5,0,0.0,0
33,증상만으로  의심이 불가하니 답답합니다아직까지 우려 할만한 증상은 아닌것 같습니다 나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다 도움이 되셨으면 좋겠습니다,6,1,0.167,0
34,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.하루 이틀 집에서 경과 관찰 하시고증상 지속 하면1339나 120이나 보건소 연락해 보세요. ,3,0,0.0,0
35,많이 걱정되시죠? 나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다 참고가 되셨으면 좋겠습니다 ,5,0,0.0,0
36,코로나 19 감염이 지역사회감염으로번지면서 불안감이 고조되고있습니다아마도 아니겠지만 증상만으로는감별이 안되어서걱정되거나 의심되면 1339 전화하셔서 선별검사나진료가 필요한지 안내 받아보세요,2,0,0.0,0
37,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.  증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. [네이버 지식백과] 코로나바이러스감염증-19 - COVID-19 (시사상식사전, pmg 지식엔진연구소)  1339나 120나 보건소 연락해 보세요. ",7,0,0.0,0
38,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이걱정되시죠? 열이계속되면 코로나 검사를 받아보셔야 합니다사망하시는 분은 보통 나이가 많고 지병이 많은 분입니다아마 아니겠지만 혹시 코로나라고 해도 젊은 분들은 그런 걱정안하셔도 됩니다,6,0,0.0,0
39,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.코로나19와 거리 있어 보여요.집에서 하루 이틀 지켜 보시고 증상 악화 하면1339나 120이나 보건소전화해서 상담 받아 보세요. ,4,0,0.0,0
40,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.검사를 해봐야 해요.하루 이틀 집에서 증상 지켜 보시고 증상 지속 하면1339나 120이나 보건소 연락 해서상담 받으세요. ,4,0,0.0,0
41,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.하루 이틀 집에서 지켜 보시고 증상 지속 하면1339나 120나 보건소 연락해 보세요. ,3,0,0.0,0
42,"""          Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 최혁기 입니다.  영상답변드립니다. 감사합니다.  관련해서 제 유튜브 채널 '여러분의 닥터초이'에 영상이 있으니 참고해주시면 좋겠습니다.""",1,1,1.0,1
43,아직은 걱정안하셔도 될것같아요 나라에서 새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,4,0,0.0,0
44,"`         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기``          ",7,1,0.143,0
45,안타깝지만 증상만으로는 구별을 할 수가 없는것은 잘알고 계시죠?아마 감기증상일 가능성이 높아요 나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다 도움이 되셨으면 좋겠습니다  ,6,0,0.0,0
46,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기답변 드립니다.         답변 드립니다.",8,1,0.125,0
