,answer,total_sents_num,ambiguous_sents_num,answer_ambiguity,key_sent_ambiguity
12,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기답변드립니다.         답변드립니다.",8,1,0.125,0
13,"https://wuhanvirus.kr/           신종 코로나바이러스 실시간 상황 신종 코로나바이러스에 관한 한국, 중국 및 세계 각 국가들의 통계 및 뉴스 등을 취합하여 실시간 정보를 제공합니다. wuhanvirus.kr            Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기답변드립니다.         답변드립니다.",9,1,0.111,0
14,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.1339나 보건소 연락 해서 상담 받으세요. ,3,0,0.0,0
15,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.우한에 다녀오신적이없다면  감기라고 생각합니다너무 걱정하지 마세요,4,1,0.25,0
16,역학이라는 한자 자체가 풀이를 하게되면 전염병 역 자와 배울 학 자입니다.전염병의 감염 경로 등의 인과관계를 찾는 조사입니다.역학조사 전문가가 실제로 있긴하지만 대부분 공중보건의들로 구성되어있다고합니다.다만 최근엔 정보화가 많이 이뤄져있기때문에 구지 전문가 집단이 아니더라도 공무원도이 역할을 하는 것으로 압니다.,4,0,0.0,0
17,"""          Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 최혁기 입니다.  영상답변드립니다. 감사합니다.  관련해서 제 유튜브 채널 '여러분의 닥터초이'에 영상이 있으니 참고해주시면 좋겠습니다.""",1,1,1.0,1
18,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.코로나와 거리가 있어 보여요.하루 이틀 집에서 경과 보시고 증상 지속 하면 1339나 120나 보건소 연락해 보세요. ,4,0,0.0,0
19,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.  증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. 감기 vs 독감 vs 코로나19           구분   단순 감기   독감   코로나19   증상 발생 위치   주로 상부 호흡기관(상기도)  주로 상하부 호흡기관  주로 하부 호흡기관(하기도)  주요 증상   콧물, 인후염, 열과 두통으로 인한 무기력증   두통, 근육통, 기침, 한기를 동반한 고열   발열, 마른기침, 근육통, 피로   잠복기   잠복기 없음      잠복기 평균 7~14일 추정   회복 소요 기간   일주일 안에 회복   일주일~몇 주 동안 길게 지속   약 13~18일(국내 기준)   감염 판단 방법   별도 검사 없음   독감 바이러스 검사   코로나 유전자 유무 검사 [네이버 지식백과] 코로나바이러스감염증-19 - COVID-19 (시사상식사전, pmg 지식엔진연구소)            목감기 같아요. 집에서 2-3일 지켜 보시고  37.5도 이상 열 기침 근육통 피로 있으면1339나 보건소 연락해서 상담 하세요. ",8,0,0.0,0
20,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. http://ncov.mohw.go.kr/index_main.jsp              코로나바이러스감염증-19(COVID-19) 코로나바이러스감염증-19 정식 홈페이지로 발생현황, 확진환자 이동경로, 대상별 유의사항, 홍보자료, FAQ, 관련기관(보건소, 선별진료소 찾기), 정부 브리핑, 대응지침 등 안내 ncov.mohw.go.kr             ",3,0,0.0,0
21,코로나 19 감염이 지역사회감염으로번지면서 불안감이 고조되고있습니다코로나 19는 아마도 아니겠지만   증상만으로는감별이 안되어서걱정되거나 의심되면  1339 전화하셔서 선별검사나진료가 필요한지 안내 받아보세요,2,0,0.0,0
22,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 걱정되시죠 지금은 우리국민 모두가 그런걱정을 안고 지냅니다개인위생 철저히하고 운동도 하면서  이겨내야지요,4,0,0.0,0
23,"          Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         답변드립니다",7,1,0.143,0
24,안녕하세요. 네이버 지식iN 상담 약사 이진엽 입니다. 코로나인지 아닌지는 정확한 검사를 통해 확실히 알아보셔야 합니다.현재 증상만으로는 코로나인지 아닌지 진단할 수 없습니다만현재 사소한 감기 증상이라도 의심을 한번쯤은 해보셔야 합니다.가까운 보건소에 가서 검사를 받아보시는 것이 좋겠습니다.답변 참고하시기 바랍니다. 감사합니다.,6,0,0.0,0
25,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기답변 드립니다.         답변 드립니다.",8,1,0.125,0
26,"가능성은 떨어집니다.         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기```          ",8,1,0.125,0
27,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.증상 지켜 보시고 증상 지속 하면1339나 보건고 연락해서 상담 해 보세요. ,3,0,0.0,0
28,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.코로나 19 위기 단계가 심각단계로 격상되고 지역사회 전염환자가 발생하고 있습니다안타깝게도 증상만으로 코로나 감염을 알아낼수 없습니다대부분 감기몸살 증상이겠지만 증상이 심하거나 걱정이 많으신분들은 1339전화하셔서 안내 받으시면 됩니다,5,0,0.0,0
29,치료제개발은  복잡하고 시간도 많이 필요하고 비용도 많이 들어요개발하였다하더라도  효과도 검증해야하고부작용도  검증 받아야 하고안정성도 확인해야하고...비용이 너무 비싸도 대중화하기는 어렵겠지요?,4,0,0.0,0
30,아직까지는 알려진 바가 적지만그래도  가능성이 조금은 있을수있다고생각합니다,1,1,1.0,0
31,아마도  단순감기일 가능성이 높아요하지만 경과를 잘 지켜보셔야 합니다 나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,5,0,0.0,0
32,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.가능성이 전혀없는 생각은 아니지만너무 불안해하실 필요없으십니다 지나친 불안감이 오히려 건강에 더 안좋습니다 어려운시기일 수록 마음을 굳게 먹어야 합니다지금이 바로 그때가 아닌가 싶습니다개인위생을 철저히 하면서 가벼운 운동은 해주시는 것이 좋을것 같습니다,6,1,0.167,1
33,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.증상만으로 코로나를 알수 없지만  코로나는 아닌듯 합니다,3,1,0.333,1
34,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.코로나 감염 거리 있어요.이틀정도 지켜 보시고 증상 지속하면1339나 120나 보건소 연락해 보세요. ,4,0,0.0,0
35,안녕하세요. 피부과전문의 이현태 입니다. 피부과로 질문이 잘 못 온 것 같군요.참고로 여행 예정일에 우한 폐렴 확산세가 잠잠해지면 모를까 당분간은 사람 많이 다니는장소는 피하는게 좋을 것 같은데요. 부산도 중국인들이 많이 찾는 곳이라서.     ,5,2,0.4,1
36,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.하루 이틀 집에서 경과 보시고 증상 지속 하면 1339나 보건소 연락해 보세요. ,3,0,0.0,0
37,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기답변 드립니다         답변 드립니다",8,1,0.125,0
38,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.걱정되시면 1339나 동네 보건소에 전화문의해보신후에 병원을 방문하셔도 됩니다.질문자님의 증상은 상부호흡기 감염(단순 비염포함)이 의심되지만 정밀검사가 필요할 수도 있습니다. 단순감기인지 독감인지 우한 폐렴인지는 선별검사가 필요하답니다. 이비인후과 진료를 받아보시는게 도움되리라 생각됩니다.좋은하루되세요,7,2,0.286,0
39,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김규진 입니다. 몸에 열이나고 목에 이물질이 낀것 같은 증상이 있다고 하셨는데빠른 시간내에 보건소나 병원에 내원 하셔서검사를 받아보시기 바랍니다. 단순히 감기증상일수도 있고 아니면 다른 원인으로 생긴 증상일 수 있으니정확하게 검사를  받아보시고 치료를 하시는 것이 좋을 것 같습니다.,4,2,0.5,1
40,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.걱정 안하셔도 됩니다  개인위생은 철저히 하세요,4,0,0.0,0
41,"""          Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  신종코로나바이러스 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""",1,1,1.0,1
42,많이 불편하지않으시면  진통제 드시고 며칠 경과를 지켜보셔도 괜찮습니다  코로나 19 주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,3,0,0.0,0
43,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 걱정되시죠?하지만 메르스나 사스보다 치사율이 낮아서  아직까지는 안심해도 괜찮을듯 합니다태풍이 오면 우리가 집안에서  태풍이 지나가길 기다리듯이코로나사태가 잘 지나가길  기도하면서 기다리는 수 밖에는 없는듯 합니다 학교는 나라에서 상황을 보고 합리적인 판단을 내려주실겁니다,6,2,0.333,1
44,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 최연철 입니다. 신종코로나바이러스(우한 폐렴)로 걱정이 많으실듯 합니다. 중국 청도의 정확한 상황은 알수 없으나,아무래도 국내 상황보다는 신종코로나바이러스 감염증 환자가 많을 것으로 생각됩니다. 신종코로나바이러스 감염증 환자나 의심되는 사람과의 접촉을 피하시고다른 사람과의 접촉이 예상되는 상황이라면 마스크 착용, 손위생 등에 주의가 필요할 것으로 판단됩니다. 다음은 대한의사협회에서 안내하는 예방 행동수칙이니 참고 바랍니다. 도움이 되었길 바랍니다. 감사합니다.                   ",8,2,0.25,1
45,괜찮으실겁니다 우한다녀오셨나요?요즘 독감이 좀 돌아요,3,0,0.0,0
46,코로나 19 감염이 지역사회감염으로번지면서 불안감이 고조되고있습니다아마도 아니겠지만 증상만으로는감별이 안되어서걱정되거나 의심되면 1339 전화하셔서 선별검사나진료가 필요한지 안내 받아보세요,2,0,0.0,0
47,안녕하세요. 하이닥-네이버 지식iN 상담의 변상권 입니다. 말씀만으로는 정확한 답변을 드리기 어려우나 현재 증상이나 불편함이 없다면 코로나 안정이 되고나서 검사를 받고 결과에 따라 치료하셔도큰 문제는 없을 것 같네요.다만 검사 전에는 성관계는 피하시는 것이 좋습니다. 답변이 되었는지 모르겠네요.더 궁금하신 것이 있으시면 댓글 달아주세요.성심성의껏 답변드리겠습니다.감사합니다.,8,1,0.125,1
48,독감이 호전되고나면 맞을수있어요,1,0,0.0,0
49,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기코로나 바이러스#코로나 바이러스         안녕하세요. 하이닥-네이버 지식iN 상담의 이상욱 입니다.",8,1,0.125,0
50,코로나 바이러스가  죽을 만큼 높은 온도로 체온을 올리는 것은 현실적으로 어렵습니다 ,1,0,0.0,0
51,요즈음 몸이 불편한 증상이 생기면 코로나 때문에 걱정이 많습니다증상으로 코로나를  구별할 수는 없지만코로나는 아닌것 같으니 너무 걱정하지마세요장염이 아닌가 싶습니다,3,1,0.333,0
52,요즈음 몸이 불편한 증상이 생기면 코로나 때문에 걱정이 많습니다증상으로 코로나를  구별할 수는 없지만코로나는 아닌것 같으니 너무 걱정하지마세요,2,1,0.5,0
53,나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다많이 걱정되시죠?,4,0,0.0,0
54,걱정하지 않으셔도 될 증상으로 생각합니다  코로나 19 주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,3,1,0.333,0
55,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 최연철 입니다. 코로나19 감염증에 대해 궁금하신듯 합니다. 의심이 되거나 확진이 된 경우 입원 및 격리조치가 이뤄집니다.확진된 사람과 접촉한 경우에는 자가격리를 하고 있습니다. 계신 지역의 상황에 따라 상황이 다를수 있으니,정확한 내용은 방문하신 병원 또는 지역 보건소에 문의하시길 권합니다. 도움이 되었길 바랍니다. 감사합니다.",8,1,0.125,0
56,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다열은 좀더 측정해보셔야 할것 같아요증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요,5,2,0.4,1
57,아닐가능성이 높습니다 나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,4,0,0.0,0
58,코로나 19 감염이 지억사회감염으로번지면서 불안감이 고조되고있습니다아마도 아니겠지만   걱정되거나 의심되면  1339 전화하셔서 선별검사나진료가 필요한지 아내 받아보세요,2,0,0.0,0
59,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.중국관련 이슈가 없다면  안심하세요꼭 필요한 외출만 하시는게 좋구요개인위생철저히 하셔야 합니다,5,0,0.0,0
60,안녕하세요. 네이버 지식iN 상담 약사 강병구 입니다. 해당 증상만으로 코로나바이러스 감염여부를 알 수는 없습니다.가까운 보건소에 문의하시기 바랍니다.,3,0,0.0,0
61,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 최연철 입니다. 과거 접종하셨던 폐렴 백신은 폐렴구균에 대한 예방접종일 것으로 생각됩니다.코로나19와 폐렴구균 모두 폐렴을 일으킬수 있지만,각각 다른 원인에 의한 다른 질환입니다. 결론적으로 과거 접종하셨던 것과 코로나19 감염과는 관련이 적을 것으로 판단됩니다. 도움이 되었길 바랍니다. 감사합니다. ",7,1,0.143,0
