,answer,total_sents_num,ambiguous_sents_num,answer_ambiguity,key_sent_ambiguity
10,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.증상만으로 코로나를 알수 없지만  코로나는 아닌듯 합니다,3,1,0.333,1
11,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.코로나 감염 거리 있어요.이틀정도 지켜 보시고 증상 지속하면1339나 120나 보건소 연락해 보세요. ,4,0,0.0,0
12,안녕하세요. 피부과전문의 이현태 입니다. 피부과로 질문이 잘 못 온 것 같군요.참고로 여행 예정일에 우한 폐렴 확산세가 잠잠해지면 모를까 당분간은 사람 많이 다니는장소는 피하는게 좋을 것 같은데요. 부산도 중국인들이 많이 찾는 곳이라서.     ,5,2,0.4,1
13,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.하루 이틀 집에서 경과 보시고 증상 지속 하면 1339나 보건소 연락해 보세요. ,3,0,0.0,0
14,"""          Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""",1,1,1.0,1
15,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.걱정되시면 1339나 동네 보건소에 전화문의해보신후에 병원을 방문하셔도 됩니다.질문자님의 증상은 상부호흡기 감염(단순 비염포함)이 의심되지만 정밀검사가 필요할 수도 있습니다. 단순감기인지 독감인지 우한 폐렴인지는 선별검사가 필요하답니다. 이비인후과 진료를 받아보시는게 도움되리라 생각됩니다.좋은하루되세요,7,2,0.286,0
16,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김규진 입니다. 몸에 열이나고 목에 이물질이 낀것 같은 증상이 있다고 하셨는데빠른 시간내에 보건소나 병원에 내원 하셔서검사를 받아보시기 바랍니다. 단순히 감기증상일수도 있고 아니면 다른 원인으로 생긴 증상일 수 있으니정확하게 검사를  받아보시고 치료를 하시는 것이 좋을 것 같습니다.,4,2,0.5,1
17,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.걱정 안하셔도 됩니다  개인위생은 철저히 하세요,4,0,0.0,0
18,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 강준혁입니다. 우선 불의의 산업재해로 고통받으셨을 재해자 분께 위로의 말씀을 드립니다. 1. 코로나 바이러스로 근로자가 휴직을 하는 경우, 원칙적으로 회사에는 급여 지급의 의무가 없습니다. 2. 강제 연차를 쓰게 하는 것은 근로기준법이 보장하는 연차 휴가의 시기 지정권을 침해하는 지시로, 부당한 조치일 가능성이 있습니다. 이를 바탕으로 코로나로 자가 격리된 경우의 임금 보전 방안을 살펴 보겠습니다. 코로나 19 양성과 음성, 두 가지 상황으로 나누어 살펴 볼 수 있습니다. 첫째는 코로나 19로 확진된 경우입니다. 코로나 19 감염증이 확진되었다면, 그 감염 경로가 업무 범위 내에 있음을 입증할 수 있어야 합니다. 다만 재해의 업무 관련성은 의학적-자연과학적으로 명백할 필요가 없다는 법리가 그 입증책임을 완화하고 있습니다. 근로자가 코로나 19 감염증이 확진된 경우, (1) 업무 수행 과정에서 감염자와 접촉하였을 것, (2) 감염으로 인한 발병일 것의 두 가지 사항이 확인되는지가 가장 중요합니다. 산재가 승인되면 휴업급여(임금의 70%)와 요양급여 등을 받아 임금을 일부 보전하실 수 있습니다.  둘째는 코로나 19 감염증이 음성이 경우입니다. 이 경우에는 산재 신청은 불가능하고, 코로나 19로 의심되어 자가격리에 들어간 기간이 무급 휴가(혹은 휴직) 처리될 수 있습니다. 다만, 감염병의 예방 및 관리에 관한 법률 제41조의2 제1항은 근로자가 감염병에 의해 입원 또는 격리 되는 경우 유급휴가를 줄 수 있고, 국가로부터 유급휴가를 위한 비용을 지원받을 때에는 유급휴가를 주어야 한다고 규정하고 있습니다. 그리고, 현재 코로나 19로 인해 보건 당국으로부터 격리 통지서를 받은 근로자에게 사업주가 유급휴가를 부여할 경우, 일 최대 13만원까지 유급휴가비용이 지원되는 정책이 시행되고 있습니다. 해당 지원금은 근로자가 신청할 수 있는 성질이 아니라는 것이 한계이지만, 사업주의 비용 부담을 확연히 줄일 수 있는 제도인 만큼 건의할 실익이 충분하다 봅니다.  보다 자세한 내용은 네임 카드에 적힌 번호로 연락해 주시면 상세히 설명드리겠습니다.  답변이 도움이 되셨길 바랍니다.  감사합니다.",21,3,0.143,1
19,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 최연철 입니다. 신종코로나바이러스(우한 폐렴)로 걱정이 많으실듯 합니다. 중국 청도의 정확한 상황은 알수 없으나,아무래도 국내 상황보다는 신종코로나바이러스 감염증 환자가 많을 것으로 생각됩니다. 신종코로나바이러스 감염증 환자나 의심되는 사람과의 접촉을 피하시고다른 사람과의 접촉이 예상되는 상황이라면 마스크 착용, 손위생 등에 주의가 필요할 것으로 판단됩니다. 다음은 대한의사협회에서 안내하는 예방 행동수칙이니 참고 바랍니다. 도움이 되었길 바랍니다. 감사합니다.                   ",8,2,0.25,1
20,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기```          https://www.youtube.com/channel/UCs-hwNc_lG5M57FREGUQbGg?view_as=subscriber              일차진료소 마취통증의학에서 다루는 질병들과 마취 지식을 알려드리는 채널입니다. 시간이 날 때 틈틈히 혼자 제작하는 거라서 업로드가 다소 느릴 수 있어 양해바랍니다. 감사합니다 www.youtube.com             ",10,1,0.1,0
21,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 최연철 입니다. 안타깝지만 증상만으로 다른 바이러스와 코로나19를 구별할수 없습니다.그리고 현재 전국적으로 확진자가 발견되는 상황이어서외국 또는 국내의 특정 지역을 방문하신 정황만으로 코로나19 감염 여부를 의심하기도 어려운 상황입니다. 증상이 지속되는 동안에는 가급적 외부 활동을 자제하시고,잘 호전되지 않거나 조금이라도 코로나19 감염이 의심이 된다면가까운 보건소에 문의하셔서 필요한 진료를 받으시는 것이 적절할 것으로 생각됩니다. 코로나19에 대한 정보는 질병관리본부 홈페이지나,아래의 링크(대한의사협회 제공)를 통해 확인하실수 있습니다. 질문자님의 쾌유를 빕니다.도움이 되었길 바랍니다. 감사합니다. http://coronafact.org/31              KMA 코로나 팩트 대한의사협회에서 운영하는 신종코로나바이러스 관련 팩트체크 어플입니다. coronafact.org             ",11,2,0.182,1
22,증상으로만 알수는 없지만 코로나는 아닐것으로 생각됩니다,1,1,1.0,0
23,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요,4,1,0.25,1
24,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.조심 하고 자가 격리 하세요. ,3,0,0.0,0
25,안녕하세요. 네이버 지식iN 관세사 김경환입니다.아직까지는 화물의 반입 금지는 안되고 있습니다. 물건에 따라 바이러스가 옮겨갈 정도면 이미 중국 인구 절반 정도는 죽을 지경은 되어야 겠네요. 아직 그 지경은 아니니 그 부분은 걱정 안하셔도 되겠습니다.●자유무역관세사무소(관세·무역·FTA 무료상담)Tel. 02-6373-4666http://pf.kakao.com/_hxaeZxbwww.ftaport.com,6,0,0.0,0
26,"안녕하세요? 아하(Aha) 법률 분야 전문가 이승환변호사입니다.질문하신 내용에 대하여 아래와 같이 답변 드립니다.최근 각 항공사에서 코로나 관련 입국금지에 따른 환불수수료에 대해 면제하는 내용의 공지를 올리고 있습니다. 참고로 대한항공의 안내 글을 올려드립니다.따라서 해당 항공사의 홈페에지에서 안내 사항을 확인하시기 바랍니다.', '안녕하세요? 아하(Aha) 법률 분야 전문가 김태환변호사입니다.질문하신 내용에 대하여 아래와 같이 답변 드립니다.우선 항공사와의 계약 조항을 살펴보아야할 것으로 보입니다. 계약상 위와 같은 상황에서도 위약금 면책조항이 없다면 질문자분이 미국이 제한한 입국금지조건에 해당하여 부득이 입국하지 못하게된 것이기때문에 위약금 면책이 되어야함을 항변해볼수 있을 것으로 보입니다.",11,0,0.0,0
27,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기답변드립니다.답변드립니다.         답변드립니다.",9,1,0.111,0
28,코로나를 피검사로만 알수는 없지만코로나는 아닌듯 합니다속이 안좋은것은  술때문일수있고아니면 채하거나   장염초기증상일수 있어요,2,2,1.0,1
29,관찮으실겁니다 그래도  증상변화를  지켜보세요,2,0,0.0,0
30,무증상감염자인거죠균을전파하고 다니는...,1,0,0.0,0
31,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.중국관련 연결고리가 없으면   감기나 독감일 가능성이 높아요,3,0,0.0,0
32,"안녕하세요. 로시컴-네이버 지식iN 상담변호사 문종술입니다. 법무법인의 외국변호사들의 의견을 종합하여 알려 드립니다.  복수국적자, 외국국적자도 국가에서 코로나 치료비 부담하나요? 이번에 입국한 이란 교민들 중 복수 국적자, 이란 국적자도 10명이 포함되어 있다더군요. 그래서 궁금해졌어요. 복수 국적자, 외국 국적자도 코로나 치료비 국가에서 부담하나요? 외국 국적 취득시, 한국 국적은 상실되는데... 중국인 무상으로 치료해줬듯이 그 외국인들도 세계적 전염병인 코로나 치료는 우리 국가에서 치료비 부담해주나요? 만약 그렇다면 왜 전세기에 태워서 데려온걸까요...? 정말 궁금해서 묻습니다. 외국인이고, 치료비까지 부담해야하는데 왜 전세기에 태워서 데려오나요. 이란 국적자는 말그대로 이란사람 아닌가요? Answer:  이번에 아시아나 항공 전세기로 한국에 들어온 80명은 이란에 거주 중이던 한국 교민들과 주재원, 그리고 그 가족들입니다. 현재 이란에 거주 중인 교민들은 한국 건설사의 파견 근로자, 유학생, 자영업자, 공공기관 근로자 등이 있습니다. 말씀하시는 이란 국적자는 이란에 거주하던 한국 교민의 가족들이라 사료됩니다. 상당 수의 교인들이 미국과 이란의 외교관계가 무너짐에 따라 올 초부터 한국으로 귀환을 희망하였고 악화되는 코로나사태로 이란에 고립되어 있는 우리 국민들을 보호하기 위해 정부에서 전세기를 보낸 것입니다. 도착한 교민들은 현재 성남에 있는 코이카 연수원에서 코로나 검사를 받은 후 2주의 자가격리 수순을 밟을 것이라고 합니다.                      ",18,2,0.111,0
33,안녕하세요. 로시컴-네이버 지식iN 상담변호사 문종술 입니다. 입국금지는 전혀 입국이 안되는 것을 말하고 입국제한이라면 격리 조치를 하는 것을 말합니다. 지금처럼 한국을 입국금지 또는 제한을 하는 나라가 많아질 경우 아무래도 공항에서 바로 격리 시설이나 호텔에 억류되어서 최소 14일 또는 그 이상을 머문 이후에 아무 이상이 없을 경우 풀어줄 수도 있습니다 따라서 방문하기 전에 충분히 알아보고 방문을 하시길 바랍니다                    ,5,1,0.2,1
34,안녕하세요. 로시컴-네이버 지식iN 상담변호사 문종술 입니다. Answer: 일단 앞으로의 한국 상황을 지켜봐야 할 거 같습니다만 본인이 한국인이라고 입국 금지 조치가 취해질수도 있고 한국 방문 때문에도 입국금지가 취해질 수도 있습니다 일단 한국의 상황을 보고 판단을 해야 할 거 같습니다 코로나가 너무 확산 조짐이 있다면 항공권 예약을 취소하는 것이 맞을 수도 있습니다                    ,5,2,0.4,1
35,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.효과와 안정성을 확인하는데 시간이 많이 필요합니다,3,0,0.0,0
36,안녕하세요. 로시컴-네이버 지식iN 상담변호사 문종술 입니다. F-1비자에 대학교를 다니고있습니다. 5월 중순에 3개월정도 여름방학인데 코로나 바이러스 때문에 한국 입국과 미국으로 다시 돌아올 수 있는지가 궁금합니다. 어제 있었던 트럼프 연설에서 영국을 제외한 유럽국가 입국금지만 언급됐던걸로 아는데 어디서 한국 여행 금지령도 떨어졌다고 들어서요 뭐가 확실한건지 잘 모르겠습니다. Answer: 아직까지는 한국금지령은 없습니다만 4~5월 상황을 보고 결정해야 할 거 같습니다 한국은 나름 잘 관리하고 있긴 하지만 미국에서 관리가 안된다면 아마도 유럽 외에도 다른 나라 모두 입국을 제한할 수는 있습니다                    ,8,0,0.0,0
37,"안녕하세요. 로시컴-네이버 지식iN 상담변호사 최진환 입니다. 집단소송에 대한 개념은 아래 내용을 참조해 보시면 좋을 듯 하며, 중국발 코로나바이러스를원인으로 집단소송을 해외 국가를 상대로 하는 것은 개인으로 진행하기에는 어려움이 많고또한 현재 한 국가만의 문제가 아니기 때문에 심도있게 다룰 내용으로 보입니다. 현재는 해당질병이 진행중이므로 우선은 코로나 바이러스가 더 이상 확산되지 않도록 조치를 취하는것이 중요하겠습니다.   개인소송은 피해나 보상과 관련하여  상대방을 특정하여 개별적으로 소송을 진행하는 것이며, 집단소송은 피해집단에 속해 있는 개인을 인정하여 해당인을 통하여 집단구성원 전원을 위한 소송을 수행할 수 있게 하는 제도입니다. 단체소송은 소송에 일정한 자격을 갖춘 단체로 전체 피해자들의 이익을 위해 소송을 진행할 수 있는 권한을 부여하는 제도입니다. 집단소송의 청구권자는 다수의 피해자집단의 대표당사자가 소송을 수행하며, 단체소송의 청구권자는 일정 요건을 구비한  단체가 소송을 수행하는 부분에서 차이점이 있습니다. 참고가 되었기를 바랍니다.감사합니다",9,0,0.0,0
38,"안녕하세요. 로시컴-네이버 지식iN 상담변호사 문종술입니다. 법무법인의 외국변호사들의 의견을 종합하여 알려 드립니다.   미국 입국금지 대상 관련 정보 어디서 찾아볼 수 있나요? 모든 외국인 입국 전면금지상태인가요 미국 지금? 유학생인데 가을학기 어떻게 되는건지  Answer:  현재 미국은 14일 이내 중국, 이란, 유럽국가를 방문 또는 환승한 외국인의 입국을 금지하고 있고 괌이나 하와이의 경우 입국하는 전 승객을 대상으로 격리조치를 취하고 있습니다. 모든 외국인의 입국을 전면 금지하고 있는 상태는 아니기 때문에 유효한 비자가 있으시고 위의 국가를 지난 14일간 방문하신 적이 없다면 미국 입국이 가능합니다. 현재 유학생이고 학기 중 수업 온라인 전환으로 한국으로 돌아오신 상황이라면 가지고 계신 학생비자에 별다른 문제없이 가을학기 전 미국에 입국하실 수 있을 겁니다. 하지만 코로나 사태의 심각성에 따라 입국금지 현황이 달라질 수 있기 때문에 미국 발 항공사의 사이트에 들어가셔서 가장 최근 업데이트 된 나라별 입국금지 규정을 틈틈이 확인해보시는 것을 추천드립니다.                      ",9,1,0.111,0
39,"""안녕하세요? 아하(Aha) 심리 상담 지식답변자 정신과전문의 최원석입니다.질문자님의 분노라는 감정 자체는 비정상적이지 않습니다.옛말에 '희노애락'이라는 말이 있잖습니까? 성냄이라는 것(성낼 노)도 인간의 자연스러운 감정 중에 하나이고,  이번 코로나 19 사태에 대한정부의 미숙한 대처는 국민들의 공분을 살 수 있고, 우울함을 느낄 수도 있다고 생각합니다..문제는 그런 감정에 어떤 반응을 보이느냐, 어떻게 그 감정을 해소하느냐 입니다..감정 때문에 내가 하고 있는 일, 해야 할 일을 제대로 못하고 있다면감정을 자극시키는 것들로부터 잠시나마 분리를 해보실 필요가 있습니다..감염 가능성 때문에 집 밖을 나가지 못하면서 뉴스에만 초점을 맞추게 되면분노를 계속 키울 수 있겠죠.. 당분간은 뉴스에 너무 신경쓰지 마시고, 내 할일에 집중하시는게좋을 것으로 보입니다.. 그리고 감염 안되게 마스크 잘 쓰시고 손씻기도 잘 하시고요..""",1,1,1.0,1
40,중국에서 오는 비행기를 탑승하신 모든분은 국내에 입국하실 경우 자가격리 14일 원칙으로 시행중입니다.말그대로 자가격리이기 때문에 사실상 격리조치는 안되고 있는 것이죠..요즘 핸드폰 알람 울려서 보면 대부분 그 지역 출신인데 말입니다..도움이 되셨길 바랍니다.,4,0,0.0,0
41,"중국 소비 및 여행 관련주들은 하락세를 면치 못할것으로 판단됩니다.1. 중국소비 관련주 락앤락 - 보령메디앙스 - 제로투세븐 - 현대차 - 기아차 - 현대모터스 - 현성바이탈삼성전자 - LG전자 - 쿠첸 - 부방 - 쿠쿠홀딩스 - PN풍년 - 신일산업 - 휴비스2. 여행 관련주 아나아나항공 - 대한항공 - 제주항공 - 진에어한진칼 - 금호산업 - 예림당 - 티웨이홀딩스 - 모두투어하나투어 - 레드캡투어 - 참좋은여행 - 롯데관광개발 - 세중질문에 도움이 되었으면 합니다.', '국내에서도 중국  '우한 폐렴 ' 확진자가 나오는 등 전 세계적으로 전염병 확산 우려가 커가는 가운데 22일 바이오·제약 등 관련주가 강세를 보였다.반면 중국 관련 매출 비중이 큰 국내 화장품·여행업체들의 주가는 약세를 보여 희비가 엇갈렸다.이날 유가증권시장에서 위생용품 기업인 모나리자[012690](30.00%)와 백신 개발 업체 진원생명과학[011000](29.99%) 주가는 각각 가격제한폭까지 올라 상한가로 마감했다.국제약품[002720](25.19%)과 우선주인 JW중외제약2우B[001067](9.22%), 유유제약[000220](8.89%) 주가도 급등했다.소독제로 쓰이는 차염산소다를 생산하는 백광산업[001340](4.49%)도 강세를 보였다.반면 중국 소비 관련 종목들은 하락세로 마감했다.화장품 업체인 제이준코스메틱[025620]은 전 거래일보다 4.00% 내린 4천560원에 거래를 마쳤다.토니모리[214420](-1.14%)와 한국화장품[123690](-3.63%)도 약세를 보였다. 여행업체인 하나투어[039130](-1.54%)도 하락했다.우한 폐렴은 발생지인 우한 경계를 벗어나 중국 전역으로 퍼지고 있으며 미국에서도 첫 확진자가 나왔다.최진영 이베스트투자증권 연구원은 우한 폐렴 확산과 관련 ""향후 경기에 대한 섣부른 파단은 지양해야겠지만 경계심을 가질 필요는 있다""며 ""중국 춘제(春節·중국의 설)를 고려하면 당장 성공적인 예방을 논하기는 어렵다. 지금은 추가적인 모니터링이 요구되는 때""라고 설명했다.출처 : https://www.yna.co.kr/view/AKR20200122048551008",14,0,0.0,0
